def(HAVE_GSSAPI),
def(__riscos__),
def(LIB1503),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(LIB1502),
!def(HAVE_INET_PTON),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(__EMX__),
(def(WIN32)&!def(_WIN32_WCE)),
!def(__EMX__),
def(USE_POLARSSL),
def(CURL_DISABLE_HTTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(CURL_DISABLE_LDAP),
!def(HAVE_STRTOK_R),
!def(_LDAP_PVT_H),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(HAVE_SETMODE),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(CURL_DOES_CONVERSIONS),
def(USE_WINDOWS_SSPI),
def(UNITTESTS),
def(TIME_WITH_SYS_TIME),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(CURLRES_SYNCH),
!def(HAVE_BASENAME),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(CURL_DOES_CONVERSIONS),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
True,
!def(HAVE_GETPASS_R),
def(USE_CYASSL),
!def(DEBUGBUILD),
!def(CURL_DISABLE_TELNET),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(USE_CHUNKED),
def(ENABLE_IPV6),
def(USE_ENVIRONMENT),
def(USE_LIBRTMP),
!def(CURL_DISABLE_HTTP),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(WIN32)&!def(__AMIGA__)),
def(HAVE_FSETXATTR),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(HAVE_INET_NTOP),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(USE_NGHTTP2),
!def(HAVE_FSETXATTR),
!def(CURL_DISABLE_RTSP),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(HAVE_FSETXATTR_6),
def(SIGALRM),
!def(CURL_DISABLE_LIBCURL_OPTION),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(SIGPIPE),
!def(CURL_DISABLE_TFTP),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(__VMS),
def(USE_GNUTLS),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(USE_NSS),
def(LIB585),
!def(CURL_DISABLE_DICT),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(CURL_DISABLE_PROXY),
!def(HAVE_MEMRCHR),
def(HAVE_FDOPEN),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_GOPHER),
def(HAVE_WRITABLE_ARGV),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(UNITTESTS),
def(MEMDEBUG_LOG_SYNC),
def(DISABLE_EXPECT),
def(HAVE_SOCKETPAIR),
!def(HAVE_GSSAPI),
def(SIGHUP),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(DEBUGBUILD),
