def(ENABLE_IPV6),
(def(HAVE_FDOPEN)&def(CURLDEBUG)),
(def(HAVE_SPNEGO)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_MEMRCHR),
!def(HAVE_INET_NTOP),
!def(__EMX__),
(def(MEMDEBUG_LOG_SYNC)&def(CURLDEBUG)),
def(CURL_DOES_CONVERSIONS),
def(__AMIGA__),
(def(HAVE_GETHOSTNAME)&!def(DEBUGBUILD)),
def(USE_CYASSL),
!def(CURL_DISABLE_RTSP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(CURLDEBUG),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(USE_LIBRTMP),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(HAVE_SETMODE),
!def(_LDAP_PVT_H),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(CURL_DISABLE_HTTP),
def(__EMX__),
def(USE_POLARSSL),
!def(USE_WINDOWS_SSPI),
!def(CURL_DISABLE_PROXY),
!def(CURL_DISABLE_TELNET),
!def(CURL_DISABLE_TFTP),
def(USE_NSS),
!def(CURL_DISABLE_LDAP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(__VMS),
def(__riscos__),
!def(CURL_DISABLE_DICT),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(LIB585),
!def(DEBUGBUILD),
def(HAVE_FSETXATTR),
(def(__AMIGA__)&!def(__libnix__)),
!def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_GOPHER),
def(CURL_DISABLE_HTTP),
def(HAVE_GETHOSTNAME),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(WIN32)&!def(_WIN32_WCE)),
True,
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(HAVE_FSETXATTR),
!def(CURL_DISABLE_FTP),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(def(DEBUGBUILD)&def(HAVE_GETHOSTNAME)),
!def(HAVE_STRTOK_R),
def(DEBUGBUILD),
(!def(USE_WINDOWS_SSPI)&!def(USE_SSLEAY)&!def(CURL_DISABLE_HTTP)),
def(UNITTESTS),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(HAVE_INET_PTON),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(HAVE_ICONV)&def(CURL_DOES_CONVERSIONS)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(TIME_WITH_SYS_TIME),
