def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_DICT),
def(LIB1503),
def(MEMDEBUG_LOG_SYNC),
!def(UNITTESTS),
!def(HAVE_FSETXATTR),
(def(WIN32)&!def(_WIN32_WCE)),
def(USE_GNUTLS),
def(HAVE_GSSAPI),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(ENABLE_IPV6),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(_LDAP_PVT_H),
!def(CURL_DISABLE_HTTP),
!def(HAVE_STRTOK_R),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(LIB585),
def(TIME_WITH_SYS_TIME),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(HAVE_BASENAME),
def(HAVE_WRITABLE_ARGV),
def(SIGHUP),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(CURL_DISABLE_TELNET),
True,
def(USE_LIBRTMP),
!def(HAVE_INET_NTOP),
(!def(_WIN32_WCE)&!def(WIN32)),
def(HAVE_SOCKETPAIR),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(USE_WINDOWS_SSPI),
!def(HAVE_GSSAPI),
def(__riscos__),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_GOPHER),
!def(__EMX__),
def(__VMS),
def(HAVE_FSETXATTR),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(USE_CYASSL),
def(CURLRES_SYNCH),
!def(CURL_DISABLE_RTSP),
def(SIGALRM),
!def(CURL_DISABLE_PROXY),
(!def(DEBUGBUILD)&!def(CURL_DISABLE_CRYPTO_AUTH)),
!def(CURL_DOES_CONVERSIONS),
def(USE_CHUNKED),
!def(HAVE_INET_PTON),
!def(HAVE_GETPASS_R),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(CURL_DISABLE_LDAP),
def(CURL_DOES_CONVERSIONS),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
def(USE_NTLM),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(HAVE_FDOPEN),
!def(HAVE_MEMRCHR),
def(UNITTESTS),
!def(DEBUGBUILD),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(SIGPIPE),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(WIN32)&!def(__AMIGA__)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(DISABLE_EXPECT),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(HAVE_FSETXATTR_6),
def(LIB1502),
def(USE_NSS),
def(DEBUGBUILD),
def(HAVE_SETMODE),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(__EMX__),
!def(CURL_DISABLE_TFTP),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_POLARSSL),
def(USE_NGHTTP2),
(def(USE_NSS)&def(USE_NTLM)),
def(USE_ENVIRONMENT),
