def(DEBUGBUILD),
(def(WIN32)&!def(__AMIGA__)),
def(USE_NSS),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(HAVE_MEMRCHR),
!def(__EMX__),
!def(HAVE_INET_NTOP),
!def(HAVE_BASENAME),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(__EMX__),
(def(HAVE_PIPE)&!def(UNITTESTS)),
!def(CURL_DISABLE_GOPHER),
def(USE_CHUNKED),
!def(CURL_DISABLE_TELNET),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
!def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_LDAP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(ENABLE_IPV6),
!def(CURL_DISABLE_RTSP),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(UNITTESTS),
!def(DEBUGBUILD),
def(USE_GNUTLS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(HAVE_WRITABLE_ARGV),
!def(CURL_DISABLE_PROXY),
!def(CURL_DISABLE_DICT),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(HAVE_STRTOK_R),
def(MEMDEBUG_LOG_SYNC),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(LIB1503),
!def(CURL_DOES_CONVERSIONS),
!def(HAVE_GSSAPI),
def(USE_CYASSL),
def(USE_WINDOWS_SSPI),
def(CURL_DISABLE_HTTP),
def(LIB585),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
!def(HAVE_GETPASS_R),
def(DISABLE_EXPECT),
!def(_LDAP_PVT_H),
def(CURLRES_SYNCH),
!def(HAVE_FSETXATTR),
def(HAVE_GSSAPI),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(HAVE_FSETXATTR),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(SIGPIPE),
def(__riscos__),
True,
def(TIME_WITH_SYS_TIME),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(UNITTESTS),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(HAVE_FSETXATTR_6),
def(HAVE_SOCKETPAIR),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(SIGHUP),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_LIBRTMP),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(CURL_DISABLE_TFTP),
def(LIB1502),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(def(WIN32)&!def(_WIN32_WCE)),
def(SIGALRM),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(USE_ENVIRONMENT),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(USE_POLARSSL),
def(CURL_DOES_CONVERSIONS),
def(HAVE_SETMODE),
def(HAVE_FDOPEN),
def(__VMS),
def(USE_NGHTTP2),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(HAVE_INET_PTON),
