def(USE_LIBRTMP),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_NTLM),
True,
!def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_DICT),
!def(HAVE_BASENAME),
!def(DEBUGBUILD),
!def(HAVE_GETPASS_R),
def(CURL_DOES_CONVERSIONS),
def(USE_ENVIRONMENT),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(USE_GNUTLS),
def(__VMS),
(def(WIN32)&!def(__AMIGA__)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(__EMX__),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(LIB1502),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(SIGALRM),
!def(_LDAP_PVT_H),
def(TIME_WITH_SYS_TIME),
(def(WIN32)&!def(_WIN32_WCE)),
def(DEBUGBUILD),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_INET_PTON),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(CURL_DISABLE_TFTP),
!def(CURL_DISABLE_PROXY),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(HAVE_MEMRCHR),
def(HAVE_FDOPEN),
def(__riscos__),
def(USE_WINDOWS_SSPI),
!def(CURL_DISABLE_LDAP),
def(HAVE_SETMODE),
def(HAVE_FSETXATTR),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(HAVE_PIPE),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(LIB1503),
!def(HAVE_STRTOK_R),
!def(HAVE_INET_NTOP),
!def(CURL_DISABLE_TELNET),
def(USE_NSS),
!def(CURL_DISABLE_HTTP),
def(HAVE_SOCKETPAIR),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(__EMX__),
def(USE_CYASSL),
(!def(_WIN32_WCE)&!def(WIN32)),
def(ENABLE_IPV6),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(CURL_DISABLE_HTTP),
!def(HAVE_FSETXATTR),
def(USE_POLARSSL),
!def(CURL_DISABLE_GOPHER),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(DISABLE_EXPECT),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(USE_CHUNKED),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(LIB585),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(UNITTESTS),
!def(CURL_DISABLE_RTSP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(SIGHUP),
def(HAVE_WRITABLE_ARGV),
def(SIGPIPE),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(CURLRES_SYNCH),
def(MEMDEBUG_LOG_SYNC),
def(CURLDEBUG),
