def(USE_POLARSSL),
def(USE_NGHTTP2),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(HAVE_GETPASS_R),
def(HAVE_FSETXATTR_6),
!def(DEBUGBUILD),
!def(HAVE_FSETXATTR),
!def(HAVE_STRTOK_R),
True,
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(SIGPIPE),
def(MEMDEBUG_LOG_SYNC),
!def(CURL_DOES_CONVERSIONS),
def(USE_ENVIRONMENT),
def(USE_NSS),
def(USE_LIBRTMP),
!def(CURL_DISABLE_GOPHER),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(__VMS),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(LIB1502),
!def(HAVE_MEMRCHR),
def(USE_CYASSL),
def(__EMX__),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_RTSP),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(CURLRES_SYNCH),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(SIGHUP),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
def(SIGALRM),
def(LIB1503),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(WIN32)&!def(__AMIGA__)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(DEBUGBUILD),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_TFTP),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(HAVE_SETMODE),
def(__riscos__),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(DISABLE_EXPECT),
!def(_LDAP_PVT_H),
def(ENABLE_IPV6),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(CURL_DOES_CONVERSIONS),
!def(__EMX__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_GSSAPI),
def(USE_WINDOWS_SSPI),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(LIB585),
(def(HAVE_PIPE)&!def(UNITTESTS)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_PROXY),
!def(HAVE_BASENAME),
!def(HAVE_INET_NTOP),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(HAVE_SOCKETPAIR),
def(UNITTESTS),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(HAVE_WRITABLE_ARGV),
!def(CURL_DISABLE_LDAP),
def(CURL_DISABLE_HTTP),
!def(UNITTESTS),
!def(CURL_DISABLE_DICT),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(def(WIN32)&!def(_WIN32_WCE)),
def(HAVE_FDOPEN),
!def(HAVE_INET_PTON),
def(TIME_WITH_SYS_TIME),
def(USE_CHUNKED),
def(USE_GNUTLS),
def(HAVE_GSSAPI),
def(HAVE_FSETXATTR),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(CURL_DISABLE_TELNET),
