(!def(_WIN32_WCE)&!def(WIN32)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(HAVE_STRTOK_R),
!def(CURL_DOES_CONVERSIONS),
def(CURL_DISABLE_HTTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_HTTP),
def(SIGPIPE),
!def(CURL_DISABLE_TFTP),
def(HAVE_SETMODE),
!def(CURL_DISABLE_LDAP),
def(LIB1503),
!def(CURL_DISABLE_TELNET),
!def(HAVE_MEMRCHR),
True,
def(__EMX__),
!def(CURL_DISABLE_GOPHER),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(USE_POLARSSL),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(TIME_WITH_SYS_TIME),
!def(HAVE_FSETXATTR),
def(CURLDEBUG),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(HAVE_INET_PTON),
def(USE_GNUTLS),
!def(HAVE_BASENAME),
def(MEMDEBUG_LOG_SYNC),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(USE_CHUNKED),
def(CURLRES_SYNCH),
(def(WIN32)&!def(_WIN32_WCE)),
def(DEBUGBUILD),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(USE_LIBRTMP),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_RTSP),
def(SIGHUP),
def(HAVE_FDOPEN),
!def(DEBUGBUILD),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(USE_CYASSL),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(HAVE_GETPASS_R),
def(SIGALRM),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(HAVE_FSETXATTR),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(UNITTESTS),
def(__VMS),
(def(WIN32)&!def(__AMIGA__)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(USE_NSS),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(HAVE_PIPE),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(__EMX__),
def(ENABLE_IPV6),
def(USE_ENVIRONMENT),
def(USE_NTLM),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(LIB1502),
!def(CURL_DISABLE_DICT),
def(DISABLE_EXPECT),
!def(_LDAP_PVT_H),
def(HAVE_SOCKETPAIR),
def(HAVE_WRITABLE_ARGV),
def(__riscos__),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(LIB585),
!def(CURL_DISABLE_PROXY),
def(USE_WINDOWS_SSPI),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(HAVE_INET_NTOP),
