def(USE_CYASSL),
def(CURL_DISABLE_HTTP),
!def(DEBUGBUILD),
!def(HAVE_BASENAME),
!def(CURL_DISABLE_PROXY),
!def(CURL_DISABLE_HTTP),
def(SIGHUP),
(!def(DEBUGBUILD)&!def(CURL_DISABLE_CRYPTO_AUTH)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(USE_LIBRTMP),
def(__riscos__),
def(CURLRES_SYNCH),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(USE_NGHTTP2),
def(CURLDEBUG),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_GOPHER),
def(TIME_WITH_SYS_TIME),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(HAVE_SOCKETPAIR),
def(HAVE_FSETXATTR),
(def(WIN32)&!def(_WIN32_WCE)),
def(SIGALRM),
def(USE_GNUTLS),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(CURL_DISABLE_RTSP),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(UNITTESTS),
def(ENABLE_IPV6),
!def(HAVE_GSSAPI),
(def(USE_NSS)&def(USE_NTLM)),
def(LIB1503),
def(SIGPIPE),
def(CURL_DOES_CONVERSIONS),
def(HAVE_FDOPEN),
!def(CURL_DISABLE_TFTP),
def(USE_POLARSSL),
def(HAVE_FSETXATTR_6),
!def(HAVE_MEMRCHR),
!def(CURL_DISABLE_LDAP),
!def(CURL_DISABLE_TELNET),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(DISABLE_EXPECT),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(HAVE_FSETXATTR),
!def(CURL_DISABLE_DICT),
True,
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
(!def(_WIN32_WCE)&!def(WIN32)),
def(MEMDEBUG_LOG_SYNC),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(USE_NTLM),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(__VMS),
def(CURL_DO_LINEEND_CONV),
!def(HAVE_INET_NTOP),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(__EMX__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(HAVE_PIPE),
def(USE_WINDOWS_SSPI),
def(LIB1502),
!def(CURL_DOES_CONVERSIONS),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(HAVE_GSSAPI),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(CURL_DISABLE_LIBCURL_OPTION),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(HAVE_STRTOK_R),
def(USE_NSS),
def(USE_CHUNKED),
def(HAVE_SETMODE),
!def(_LDAP_PVT_H),
def(DEBUGBUILD),
def(__EMX__),
(def(WIN32)&!def(__AMIGA__)),
def(LIB585),
!def(HAVE_GETPASS_R),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(HAVE_WRITABLE_ARGV),
!def(HAVE_INET_PTON),
def(USE_ENVIRONMENT),
