def(HAVE_FSETXATTR),
def(CURLRES_SYNCH),
!def(CURL_DISABLE_LDAP),
def(__VMS),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(HAVE_GETPASS_R),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(USE_CYASSL),
def(USE_WINDOWS_SSPI),
def(USE_POLARSSL),
def(DISABLE_EXPECT),
(!def(_WIN32_WCE)&!def(WIN32)),
def(SIGALRM),
def(CURLDEBUG),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(USE_NGHTTP2),
def(USE_LIBRTMP),
def(USE_NTLM),
def(TIME_WITH_SYS_TIME),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(HAVE_INET_NTOP),
def(HAVE_SOCKETPAIR),
!def(DEBUGBUILD),
def(HAVE_SETMODE),
!def(CURL_DISABLE_PROXY),
def(LIB1503),
!def(HAVE_BASENAME),
def(CURL_DISABLE_HTTP),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
True,
!def(CURL_DISABLE_RTSP),
def(HAVE_PIPE),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(HAVE_GSSAPI),
!def(HAVE_STRTOK_R),
def(SIGHUP),
def(USE_CHUNKED),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(USE_NSS),
(!def(DEBUGBUILD)&!def(CURL_DISABLE_CRYPTO_AUTH)),
(def(WIN32)&!def(_WIN32_WCE)),
def(MEMDEBUG_LOG_SYNC),
!def(CURL_DISABLE_GOPHER),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(HAVE_GSSAPI),
def(__EMX__),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(CURL_DISABLE_TELNET),
!def(CURL_DISABLE_HTTP),
(def(USE_NSS)&def(USE_NTLM)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(ENABLE_IPV6),
def(__riscos__),
!def(_LDAP_PVT_H),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(HAVE_FSETXATTR),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(SIGPIPE),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(CURL_DOES_CONVERSIONS),
def(LIB1502),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(LIB585),
def(USE_ENVIRONMENT),
def(UNITTESTS),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(CURL_DO_LINEEND_CONV),
!def(HAVE_MEMRCHR),
def(HAVE_WRITABLE_ARGV),
(def(WIN32)&!def(__AMIGA__)),
def(USE_GNUTLS),
!def(__EMX__),
!def(HAVE_INET_PTON),
def(HAVE_FDOPEN),
def(DEBUGBUILD),
!def(CURL_DISABLE_TFTP),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_DICT),
def(HAVE_FSETXATTR_6),
