(def(WIN32)&!def(_WIN32_WCE)),
!def(USE_WINDOWS_SSPI),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
True,
def(USE_NSS),
(!def(USE_WINDOWS_SSPI)&!def(USE_SSLEAY)&!def(CURL_DISABLE_HTTP)),
def(USE_CYASSL),
!def(CURL_DISABLE_HTTP),
def(CURL_DOES_CONVERSIONS),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(DEBUGBUILD),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(HAVE_INET_NTOP),
!def(CURL_DISABLE_DICT),
def(__EMX__),
!def(CURL_DISABLE_RTSP),
!def(CURL_DISABLE_PROXY),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(MEMDEBUG_LOG_SYNC)&def(CURLDEBUG)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(LIB585),
def(CURL_DISABLE_HTTP),
def(HAVE_FSETXATTR),
(def(HAVE_FDOPEN)&def(CURLDEBUG)),
def(CURLDEBUG),
!def(CURL_DISABLE_FTP),
!def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_TELNET),
def(TIME_WITH_SYS_TIME),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(ENABLE_IPV6),
!def(CURL_DISABLE_CRYPTO_AUTH),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(__VMS),
(def(HAVE_GETHOSTNAME)&!def(DEBUGBUILD)),
def(USE_POLARSSL),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(HAVE_MEMRCHR),
!def(CURL_DISABLE_GOPHER),
(def(__AMIGA__)&!def(__libnix__)),
!def(DEBUGBUILD),
def(USE_LIBRTMP),
def(UNITTESTS),
!def(HAVE_INET_PTON),
(def(HAVE_ICONV)&def(CURL_DOES_CONVERSIONS)),
def(HAVE_GETHOSTNAME),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(HAVE_SPNEGO)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_STRTOK_R),
!def(HAVE_FSETXATTR),
!def(_LDAP_PVT_H),
def(HAVE_SETMODE),
!def(__EMX__),
(def(DEBUGBUILD)&def(HAVE_GETHOSTNAME)),
!def(CURL_DISABLE_TFTP),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(CURL_DISABLE_LDAP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(__riscos__),
(!def(_WIN32_WCE)&!def(WIN32)),
def(__AMIGA__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
