(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(HAVE_STRTOK_R),
def(LIB1503),
!def(__EMX__),
def(HAVE_FSETXATTR_6),
def(USE_WINDOWS_SSPI),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(WIN32)&!def(__AMIGA__)),
def(SIGHUP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(HAVE_SOCKETPAIR),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_LDAP),
!def(HAVE_INET_NTOP),
def(__riscos__),
!def(CURL_DISABLE_DICT),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(UNITTESTS),
def(__EMX__),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(HAVE_GETPASS_R),
def(MEMDEBUG_LOG_SYNC),
!def(CURL_DISABLE_PROXY),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
!def(HAVE_BASENAME),
True,
def(LIB1502),
!def(HAVE_GSSAPI),
def(DEBUGBUILD),
!def(UNITTESTS),
def(USE_GNUTLS),
def(__VMS),
!def(CURL_DOES_CONVERSIONS),
def(SIGPIPE),
def(ENABLE_IPV6),
def(HAVE_WRITABLE_ARGV),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(HAVE_FDOPEN),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
!def(DEBUGBUILD),
!def(HAVE_FSETXATTR),
def(USE_CYASSL),
def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(TIME_WITH_SYS_TIME),
!def(CURL_DISABLE_TFTP),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(HAVE_FSETXATTR),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(LIB585),
def(USE_NSS),
def(HAVE_GSSAPI),
def(SIGALRM),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(DISABLE_EXPECT),
def(CURL_DOES_CONVERSIONS),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(USE_CHUNKED),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(HAVE_MEMRCHR),
!def(CURL_DISABLE_TELNET),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(USE_LIBRTMP),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(USE_ENVIRONMENT),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(CURLRES_SYNCH),
def(HAVE_SETMODE),
!def(CURL_DISABLE_GOPHER),
(def(WIN32)&!def(_WIN32_WCE)),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
(!def(_WIN32_WCE)&!def(WIN32)),
def(USE_POLARSSL),
!def(HAVE_INET_PTON),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(_LDAP_PVT_H),
!def(CURL_DISABLE_RTSP),
def(USE_NGHTTP2),
