(!def(_WIN32_WCE)&!def(WIN32)),
def(SIGALRM),
!def(_LDAP_PVT_H),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(LIB585),
def(CURLDEBUG),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(CURL_DISABLE_GOPHER),
!def(HAVE_INET_PTON),
!def(__EMX__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
True,
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(HAVE_WRITABLE_ARGV),
!def(DEBUGBUILD),
def(SIGHUP),
def(USE_ENVIRONMENT),
def(HAVE_SETMODE),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(HAVE_INET_NTOP),
def(HAVE_FDOPEN),
!def(HAVE_STRTOK_R),
def(__riscos__),
def(HAVE_SOCKETPAIR),
!def(CURL_DISABLE_TFTP),
def(DISABLE_EXPECT),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(CURLRES_SYNCH),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(HAVE_PIPE),
def(__EMX__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(USE_POLARSSL),
def(HAVE_FSETXATTR),
def(ENABLE_IPV6),
!def(HAVE_GETPASS_R),
def(__VMS),
def(DEBUGBUILD),
def(CURL_DISABLE_HTTP),
def(SIGPIPE),
def(TIME_WITH_SYS_TIME),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(CURL_DISABLE_LDAP),
def(USE_CHUNKED),
def(USE_GNUTLS),
def(USE_NTLM),
!def(HAVE_BASENAME),
!def(CURL_DISABLE_TELNET),
!def(CURL_DOES_CONVERSIONS),
def(USE_CYASSL),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(CURL_DISABLE_RTSP),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(def(WIN32)&!def(_WIN32_WCE)),
!def(CURL_DISABLE_PROXY),
!def(CURL_DISABLE_HTTP),
def(USE_LIBRTMP),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(USE_NSS),
def(WIN32),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(WIN32)&!def(__AMIGA__)),
def(LIB1502),
def(LIB1503),
!def(HAVE_FSETXATTR),
def(CURL_DOES_CONVERSIONS),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(CURL_DISABLE_DICT),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(USE_WINDOWS_SSPI),
def(UNITTESTS),
!def(HAVE_MEMRCHR),
def(MEMDEBUG_LOG_SYNC),
