def(__VMS),
def(ENABLE_IPV6),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(HAVE_FSETXATTR),
!def(HAVE_INET_PTON),
def(USE_ENVIRONMENT),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(CURL_DISABLE_PROXY),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(WIN32)&!def(__AMIGA__)),
def(HAVE_SETMODE),
def(USE_GNUTLS),
def(MEMDEBUG_LOG_SYNC),
def(TIME_WITH_SYS_TIME),
def(USE_NSS),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(USE_WINDOWS_SSPI),
def(__EMX__),
def(LIB1502),
def(LIB1503),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(LIB585),
!def(CURL_DISABLE_HTTP),
def(USE_CHUNKED),
!def(_LDAP_PVT_H),
True,
!def(CURL_DISABLE_RTSP),
def(USE_CYASSL),
!def(CURL_DISABLE_CRYPTO_AUTH),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_TFTP),
def(CURLRES_SYNCH),
!def(HAVE_BASENAME),
!def(CURL_DISABLE_LIBCURL_OPTION),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(SIGHUP),
def(HAVE_PIPE),
def(USE_POLARSSL),
def(CURLDEBUG),
!def(DEBUGBUILD),
def(DEBUGBUILD),
!def(HAVE_STRTOK_R),
!def(CURL_DOES_CONVERSIONS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_TELNET),
(def(WIN32)&!def(_WIN32_WCE)),
def(SIGPIPE),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(HAVE_WRITABLE_ARGV),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(HAVE_GETPASS_R),
def(DISABLE_EXPECT),
!def(CURL_DISABLE_GOPHER),
!def(__EMX__),
def(UNITTESTS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(HAVE_FDOPEN),
def(USE_LIBRTMP),
!def(HAVE_INET_NTOP),
def(CURL_DISABLE_HTTP),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(HAVE_SOCKETPAIR),
!def(HAVE_MEMRCHR),
def(__riscos__),
def(SIGALRM),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(CURL_DISABLE_LDAP),
def(USE_NTLM),
!def(CURL_DISABLE_DICT),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(HAVE_FSETXATTR),
