def(USE_CYASSL),
!def(HAVE_INET_PTON),
!def(DEBUGBUILD),
!def(CURL_DISABLE_TELNET),
def(HAVE_FSETXATTR),
!def(CURL_DISABLE_GOPHER),
def(CURL_DOES_CONVERSIONS),
def(__EMX__),
!def(CURL_DISABLE_LDAP),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(HAVE_PIPE),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(WIN32)&!def(_WIN32_WCE)),
!def(CURL_DISABLE_TFTP),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(HAVE_SETMODE),
!def(CURL_DISABLE_DICT),
!def(CURL_DISABLE_FTP),
def(USE_NTLM),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(__EMX__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
True,
def(USE_NSS),
(def(__AMIGA__)&!def(__libnix__)),
!def(HAVE_FSETXATTR),
(def(DEBUGBUILD)&def(HAVE_GETHOSTNAME)),
(def(MEMDEBUG_LOG_SYNC)&def(CURLDEBUG)),
def(USE_POLARSSL),
(def(HAVE_SPNEGO)&!def(CURL_DISABLE_HTTP)),
def(HAVE_GETHOSTNAME),
def(DISABLE_EXPECT),
!def(_LDAP_PVT_H),
def(USE_CHUNKED),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(CURL_DISABLE_HTTP),
def(UNITTESTS),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_LIBCURL_OPTION),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(__AMIGA__),
!def(CURL_DISABLE_PROXY),
!def(CURL_DISABLE_RTSP),
def(HAVE_WRITABLE_ARGV),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(WIN32)&!def(__AMIGA__)),
def(LIB585),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(USE_WINDOWS_SSPI),
!def(HAVE_INET_NTOP),
def(ENABLE_IPV6),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(!def(USE_WINDOWS_SSPI)&!def(USE_SSLEAY)&!def(CURL_DISABLE_HTTP)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(CURL_DISABLE_HTTP),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(HAVE_MEMRCHR),
def(TIME_WITH_SYS_TIME),
!def(CURL_DOES_CONVERSIONS),
def(DEBUGBUILD),
(def(HAVE_ICONV)&def(CURL_DOES_CONVERSIONS)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(HAVE_GETHOSTNAME)&!def(DEBUGBUILD)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(__riscos__),
def(CURLDEBUG),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(HAVE_FDOPEN)&def(CURLDEBUG)),
!def(HAVE_STRTOK_R),
def(USE_LIBRTMP),
def(__VMS),
