def(__riscos__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(ENABLE_IPV6),
def(USE_CYASSL),
!def(HAVE_STRTOK_R),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(HAVE_FSETXATTR),
!def(CURL_DOES_CONVERSIONS),
def(TIME_WITH_SYS_TIME),
(def(WIN32)&!def(_WIN32_WCE)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(HAVE_FSETXATTR),
!def(CURL_DISABLE_TELNET),
def(HAVE_SETMODE),
(def(__AMIGA__)&!def(__libnix__)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(MEMDEBUG_LOG_SYNC)&def(CURLDEBUG)),
def(__EMX__),
!def(CURL_DISABLE_DICT),
(def(HAVE_FDOPEN)&def(CURLDEBUG)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(HAVE_SPNEGO)&!def(CURL_DISABLE_HTTP)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(CURL_DISABLE_LDAP),
def(LIB585),
(def(HAVE_GETHOSTNAME)&!def(DEBUGBUILD)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(!def(_WIN32_WCE)&!def(WIN32)),
def(HAVE_GETHOSTNAME),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(CURL_DISABLE_TFTP),
!def(DEBUGBUILD),
(def(HAVE_ICONV)&def(CURL_DOES_CONVERSIONS)),
!def(HAVE_INET_NTOP),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(HAVE_INET_PTON),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(CURL_DISABLE_GOPHER),
def(USE_LIBRTMP),
def(CURL_DISABLE_HTTP),
def(DEBUGBUILD),
def(USE_NSS),
(!def(USE_WINDOWS_SSPI)&!def(USE_SSLEAY)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_FTP),
def(UNITTESTS),
def(USE_POLARSSL),
!def(HAVE_MEMRCHR),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(USE_WINDOWS_SSPI),
(def(DEBUGBUILD)&def(HAVE_GETHOSTNAME)),
def(__VMS),
!def(CURL_DISABLE_PROXY),
!def(__EMX__),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
True,
def(CURLDEBUG),
!def(CURL_DISABLE_RTSP),
!def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(_LDAP_PVT_H),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(__AMIGA__),
def(CURL_DOES_CONVERSIONS),
