def(USE_CHUNKED),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(LIB1503),
!def(HAVE_INET_NTOP),
!def(CURL_DISABLE_HTTP),
def(DISABLE_EXPECT),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(HAVE_SOCKETPAIR),
def(UNITTESTS),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(HAVE_STRTOK_R),
!def(_LDAP_PVT_H),
def(USE_WINDOWS_SSPI),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(SIGHUP),
def(USE_NSS),
!def(CURL_DISABLE_DICT),
def(HAVE_FSETXATTR_6),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(USE_LIBRTMP),
def(__riscos__),
!def(CURL_DISABLE_LDAP),
!def(HAVE_FSETXATTR),
!def(CURL_DOES_CONVERSIONS),
def(HAVE_FDOPEN),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(HAVE_GSSAPI),
def(__EMX__),
!def(__EMX__),
def(USE_CYASSL),
!def(DEBUGBUILD),
!def(CURL_DISABLE_GOPHER),
def(HAVE_WRITABLE_ARGV),
!def(HAVE_BASENAME),
def(MEMDEBUG_LOG_SYNC),
!def(HAVE_GETPASS_R),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(CURL_DISABLE_HTTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(USE_NGHTTP2),
True,
def(SIGPIPE),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_RTSP),
!def(CURL_DISABLE_TFTP),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(DEBUGBUILD),
def(HAVE_GSSAPI),
!def(UNITTESTS),
(def(WIN32)&!def(_WIN32_WCE)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(HAVE_FSETXATTR),
def(USE_POLARSSL),
def(LIB585),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(__VMS),
def(TIME_WITH_SYS_TIME),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(HAVE_INET_PTON),
def(USE_GNUTLS),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(SIGALRM),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(CURL_DISABLE_TELNET),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_CRYPTO_AUTH),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
def(USE_ENVIRONMENT),
def(CURLRES_SYNCH),
(def(WIN32)&!def(__AMIGA__)),
def(LIB1502),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(HAVE_SETMODE),
def(CURL_DOES_CONVERSIONS),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(CURL_DISABLE_LIBCURL_OPTION),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
!def(CURL_DISABLE_PROXY),
!def(HAVE_MEMRCHR),
def(ENABLE_IPV6),
