def(HAVE_FSETXATTR),
!def(CURL_DISABLE_LDAP),
!def(CURL_DOES_CONVERSIONS),
!def(__EMX__),
!def(CURL_DISABLE_RTSP),
(def(HAVE_GETHOSTNAME)&!def(DEBUGBUILD)),
def(HAVE_PIPE),
!def(CURL_DISABLE_PROXY),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(CURL_DISABLE_HTTP),
(def(__AMIGA__)&!def(__libnix__)),
(def(WIN32)&!def(__AMIGA__)),
def(DEBUGBUILD),
!def(CURL_DISABLE_HTTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(HAVE_FDOPEN)&def(CURLDEBUG)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(USE_LIBRTMP),
def(TIME_WITH_SYS_TIME),
(def(DEBUGBUILD)&def(HAVE_GETHOSTNAME)),
def(USE_NSS),
!def(HAVE_MEMRCHR),
def(__EMX__),
def(CURLDEBUG),
!def(USE_WINDOWS_SSPI),
def(HAVE_SETMODE),
(!def(USE_WINDOWS_SSPI)&!def(USE_SSLEAY)&!def(CURL_DISABLE_HTTP)),
(def(MEMDEBUG_LOG_SYNC)&def(CURLDEBUG)),
def(HAVE_GETHOSTNAME),
def(LIB585),
!def(HAVE_INET_PTON),
!def(HAVE_FSETXATTR),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
True,
def(CURL_DOES_CONVERSIONS),
(def(HAVE_ICONV)&def(CURL_DOES_CONVERSIONS)),
def(USE_POLARSSL),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(__AMIGA__),
!def(HAVE_INET_NTOP),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(CURL_DISABLE_DICT),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(DEBUGBUILD),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(HAVE_SPNEGO)&!def(CURL_DISABLE_HTTP)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(CURL_DISABLE_TFTP),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(ENABLE_IPV6),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(__VMS),
!def(CURL_DISABLE_FTP),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(HAVE_WRITABLE_ARGV),
!def(HAVE_STRTOK_R),
!def(CURL_DISABLE_TELNET),
!def(_LDAP_PVT_H),
def(USE_CYASSL),
def(__riscos__),
(def(WIN32)&!def(_WIN32_WCE)),
def(UNITTESTS),
!def(CURL_DISABLE_GOPHER),
