def(SIGPIPE),
def(TIME_WITH_SYS_TIME),
True,
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(_LDAP_PVT_H),
!def(HAVE_GETPASS_R),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(def(WIN32)&!def(__AMIGA__)),
def(UNITTESTS),
def(USE_NGHTTP2),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
!def(HAVE_FSETXATTR),
def(CURL_DISABLE_HTTP),
!def(USE_WIN32_IDN),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(ENABLE_IPV6),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(LIB585),
def(SIGALRM),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(__EMX__),
!def(HAVE_MEMRCHR),
(def(WIN32)&!def(_WIN32_WCE)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(CURL_DISABLE_HTTP),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(HAVE_GSSAPI),
def(__EMX__),
!def(HAVE_BASENAME),
def(CURL_DOES_CONVERSIONS),
def(USE_NSS),
def(LIB1503),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(MEMDEBUG_LOG_SYNC),
def(__riscos__),
def(CURLRES_SYNCH),
def(__VMS),
!def(CURL_DISABLE_DICT),
!def(CURL_DISABLE_LDAP),
!def(CURL_DISABLE_PROXY),
def(USE_GNUTLS),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_INET_NTOP),
def(HAVE_FSETXATTR_6),
!def(CURL_DISABLE_GOPHER),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(CURL_DISABLE_TFTP),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_LIBRTMP),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(HAVE_SOCKETPAIR),
def(SIGHUP),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(HAVE_INET_PTON),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(HAVE_WRITABLE_ARGV),
!def(CURL_DISABLE_LIBCURL_OPTION),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(HAVE_GSSAPI),
!def(CURL_DISABLE_TELNET),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(USE_ENVIRONMENT),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(DEBUGBUILD),
def(USE_POLARSSL),
def(HAVE_FDOPEN),
def(CURL_DO_LINEEND_CONV),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(DEBUGBUILD),
!def(UNITTESTS),
def(USE_CHUNKED),
def(LIB1502),
!def(CURL_DOES_CONVERSIONS),
def(DISABLE_EXPECT),
!def(HAVE_STRTOK_R),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
def(USE_CYASSL),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(HAVE_FSETXATTR),
!def(CURL_DISABLE_RTSP),
