def(USE_LIBRTMP),
!def(CURL_DISABLE_RTSP),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(SIGPIPE),
!def(HAVE_INET_NTOP),
!def(CURL_DISABLE_PROXY),
!def(CURL_DISABLE_LDAP),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(WIN32)&!def(__AMIGA__)),
def(CURL_DISABLE_HTTP),
def(LIB585),
def(CURLRES_SYNCH),
!def(__EMX__),
def(USE_GNUTLS),
def(USE_CYASSL),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(LIB1502),
def(SIGHUP),
!def(HAVE_FSETXATTR),
def(__VMS),
!def(DEBUGBUILD),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(HAVE_MEMRCHR),
def(DEBUGBUILD),
!def(HAVE_GSSAPI),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(HAVE_FSETXATTR),
def(LIB1503),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(HAVE_GSSAPI),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(CURL_DOES_CONVERSIONS),
def(HAVE_WRITABLE_ARGV),
!def(CURL_DISABLE_TFTP),
def(DISABLE_EXPECT),
def(HAVE_SOCKETPAIR),
(def(WIN32)&!def(_WIN32_WCE)),
def(__riscos__),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(HAVE_INET_PTON),
def(CURL_DOES_CONVERSIONS),
(def(HAVE_PIPE)&!def(UNITTESTS)),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(USE_NSS),
def(TIME_WITH_SYS_TIME),
!def(HAVE_BASENAME),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(UNITTESTS),
!def(CURL_DISABLE_GOPHER),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(USE_POLARSSL),
def(HAVE_FSETXATTR_6),
def(HAVE_FDOPEN),
!def(HAVE_STRTOK_R),
def(USE_CHUNKED),
!def(CURL_DISABLE_DICT),
def(CURL_DO_LINEEND_CONV),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
!def(_LDAP_PVT_H),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(CURL_DISABLE_TELNET),
def(UNITTESTS),
!def(HAVE_GETPASS_R),
def(ENABLE_IPV6),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(USE_NGHTTP2),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(CURL_DISABLE_HTTP),
def(HAVE_SETMODE),
def(USE_ENVIRONMENT),
def(SIGALRM),
def(__EMX__),
True,
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(MEMDEBUG_LOG_SYNC),
