def(HAVE_GSSAPI),
def(ENABLE_IPV6),
!def(HAVE_INET_NTOP),
def(SIGPIPE),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(USE_GNUTLS),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(USE_ENVIRONMENT),
!def(CURL_DISABLE_LIBCURL_OPTION),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(LIB1503),
def(CURL_DOES_CONVERSIONS),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(HAVE_GSSAPI),
(def(WIN32)&!def(_WIN32_WCE)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(DEBUGBUILD),
def(CURLRES_SYNCH),
!def(__EMX__),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(USE_CHUNKED),
def(HAVE_WRITABLE_ARGV),
!def(CURL_DISABLE_TELNET),
def(__riscos__),
def(__VMS),
def(USE_WINDOWS_SSPI),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
!def(CURL_DISABLE_LDAP),
!def(CURL_DISABLE_HTTP),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(MEMDEBUG_LOG_SYNC),
def(LIB1502),
(def(USE_NSS)&def(USE_NTLM)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_CYASSL),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(USE_NTLM),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(CURL_DISABLE_DICT),
!def(UNITTESTS),
!def(CURL_DISABLE_PROXY),
!def(HAVE_INET_PTON),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(HAVE_FSETXATTR),
!def(_LDAP_PVT_H),
!def(HAVE_BASENAME),
def(SIGALRM),
True,
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_RTSP),
def(DEBUGBUILD),
def(USE_POLARSSL),
!def(HAVE_GETPASS_R),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(CURL_DISABLE_HTTP),
(def(WIN32)&!def(__AMIGA__)),
(!def(DEBUGBUILD)&!def(CURL_DISABLE_CRYPTO_AUTH)),
def(LIB585),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(TIME_WITH_SYS_TIME),
def(USE_LIBRTMP),
def(HAVE_SETMODE),
def(HAVE_FDOPEN),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(USE_NGHTTP2),
!def(CURL_DISABLE_TFTP),
!def(CURL_DISABLE_GOPHER),
def(__EMX__),
def(HAVE_SOCKETPAIR),
!def(HAVE_STRTOK_R),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(USE_NSS),
!def(HAVE_MEMRCHR),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(HAVE_FSETXATTR),
def(DISABLE_EXPECT),
def(HAVE_FSETXATTR_6),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
(!def(_WIN32_WCE)&!def(WIN32)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(HAVE_PIPE)&!def(UNITTESTS)),
!def(CURL_DOES_CONVERSIONS),
def(UNITTESTS),
def(SIGHUP),
