(!def(_WIN32_WCE)&!def(WIN32)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(__riscos__),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_TFTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(HAVE_WRITABLE_ARGV),
def(__EMX__),
def(HAVE_SETMODE),
def(HAVE_PIPE),
True,
!def(CURL_DISABLE_PROXY),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(USE_WINDOWS_SSPI),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(CURL_DISABLE_RTSP),
!def(HAVE_MEMRCHR),
def(LIB1502),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(USE_LIBRTMP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(HAVE_INET_PTON),
def(USE_GNUTLS),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(__VMS),
def(UNITTESTS),
!def(HAVE_GETPASS_R),
!def(DEBUGBUILD),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(CURL_DISABLE_LDAP),
(def(WIN32)&!def(_WIN32_WCE)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(DEBUGBUILD),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(TIME_WITH_SYS_TIME),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(USE_NTLM),
!def(HAVE_BASENAME),
def(CURLRES_SYNCH),
def(USE_POLARSSL),
def(LIB585),
def(SIGHUP),
def(MEMDEBUG_LOG_SYNC),
def(LIB1503),
def(SIGPIPE),
!def(CURL_DOES_CONVERSIONS),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(USE_NSS),
!def(CURL_DISABLE_LIBCURL_OPTION),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(_LDAP_PVT_H),
!def(CURL_DISABLE_GOPHER),
def(USE_ENVIRONMENT),
!def(HAVE_INET_NTOP),
(def(WIN32)&!def(__AMIGA__)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(__EMX__),
def(SIGALRM),
def(HAVE_FDOPEN),
def(ENABLE_IPV6),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_CHUNKED),
def(HAVE_FSETXATTR),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(HAVE_STRTOK_R),
def(CURL_DISABLE_HTTP),
def(CURLDEBUG),
!def(CURL_DISABLE_TELNET),
!def(CURL_DISABLE_DICT),
def(DISABLE_EXPECT),
def(USE_CYASSL),
!def(CURL_DISABLE_HTTP),
!def(HAVE_FSETXATTR),
def(HAVE_SOCKETPAIR),
