(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(__EMX__),
!def(HAVE_FSETXATTR),
!def(USE_WINDOWS_SSPI),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_RTSP),
def(__VMS),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(HAVE_WRITABLE_ARGV),
def(USE_CHUNKED),
(def(DEBUGBUILD)&def(HAVE_GETHOSTNAME)),
(!def(_WIN32_WCE)&!def(WIN32)),
def(HAVE_SETMODE),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(HAVE_FDOPEN)&def(CURLDEBUG)),
!def(DEBUGBUILD),
def(ENABLE_IPV6),
def(HAVE_PIPE),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(HAVE_INET_PTON),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(__EMX__),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_PROXY),
def(HAVE_FSETXATTR),
def(TIME_WITH_SYS_TIME),
(def(HAVE_GETHOSTNAME)&!def(DEBUGBUILD)),
(def(HAVE_SPNEGO)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_INET_NTOP),
(def(__AMIGA__)&!def(__libnix__)),
def(HAVE_GETHOSTNAME),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(CURLDEBUG),
(def(HAVE_ICONV)&def(CURL_DOES_CONVERSIONS)),
!def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_TFTP),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(WIN32)&!def(_WIN32_WCE)),
!def(_LDAP_PVT_H),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
True,
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_LDAP),
def(USE_POLARSSL),
!def(WIN32),
(def(MEMDEBUG_LOG_SYNC)&def(CURLDEBUG)),
!def(HAVE_STRTOK_R),
(!def(USE_WINDOWS_SSPI)&!def(USE_SSLEAY)&!def(CURL_DISABLE_HTTP)),
def(DEBUGBUILD),
def(LIB585),
!def(CURL_DISABLE_GOPHER),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(USE_NSS),
def(__riscos__),
def(__AMIGA__),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(USE_LIBRTMP),
!def(CURL_DISABLE_TELNET),
(def(WIN32)&!def(__AMIGA__)),
!def(CURL_DISABLE_FTP),
def(USE_CYASSL),
!def(HAVE_MEMRCHR),
!def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_DICT),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(UNITTESTS),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(DISABLE_EXPECT),
(def(__VMS)&!def(WIN32)),
def(USE_NTLM),
