def(USE_NSS),
def(HAVE_WRITABLE_ARGV),
def(TIME_WITH_SYS_TIME),
def(ENABLE_IPV6),
!def(DEBUGBUILD),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(__EMX__),
def(USE_GNUTLS),
!def(HAVE_INET_PTON),
!def(CURL_DISABLE_LDAP),
def(HAVE_SETMODE),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(HAVE_STRTOK_R),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(SIGPIPE),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(DEBUGBUILD),
def(CURLRES_SYNCH),
def(USE_NTLM),
def(USE_CYASSL),
!def(CURL_DISABLE_GOPHER),
def(__VMS),
!def(CURL_DISABLE_DICT),
def(HAVE_SOCKETPAIR),
def(LIB1503),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(HAVE_PIPE),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(HAVE_FSETXATTR),
!def(_LDAP_PVT_H),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(LIB1502),
!def(CURL_DISABLE_LIBCURL_OPTION),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(__EMX__),
!def(HAVE_BASENAME),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(LIB585),
(def(WIN32)&!def(_WIN32_WCE)),
!def(CURL_DISABLE_RTSP),
def(DISABLE_EXPECT),
(def(WIN32)&!def(__AMIGA__)),
True,
def(SIGALRM),
!def(CURL_DISABLE_TELNET),
def(CURL_DOES_CONVERSIONS),
!def(HAVE_INET_NTOP),
!def(CURL_DOES_CONVERSIONS),
def(USE_POLARSSL),
!def(HAVE_GETPASS_R),
def(UNITTESTS),
def(CURLDEBUG),
def(__riscos__),
!def(CURL_DISABLE_HTTP),
def(MEMDEBUG_LOG_SYNC),
def(CURL_DISABLE_HTTP),
def(HAVE_FSETXATTR),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_TFTP),
def(HAVE_FDOPEN),
def(USE_WINDOWS_SSPI),
!def(CURL_DISABLE_PROXY),
!def(HAVE_MEMRCHR),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(SIGHUP),
(!def(_WIN32_WCE)&!def(WIN32)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(USE_ENVIRONMENT),
def(USE_CHUNKED),
def(USE_LIBRTMP),
