def(CURL_DISABLE_HTTP),
def(DEBUGBUILD),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(WIN32)&!def(__AMIGA__)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(HAVE_SETMODE),
!def(HAVE_BASENAME),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(HAVE_FDOPEN),
!def(HAVE_FSETXATTR),
def(HAVE_GSSAPI),
!def(HAVE_INET_NTOP),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(CURL_DISABLE_LDAP),
(!def(_WIN32_WCE)&!def(WIN32)),
def(HAVE_SOCKETPAIR),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(USE_CHUNKED),
def(USE_WINDOWS_SSPI),
!def(HAVE_STRTOK_R),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(CURL_DISABLE_TELNET),
def(LIB1503),
!def(CURL_DISABLE_RTSP),
def(SIGHUP),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(MEMDEBUG_LOG_SYNC),
!def(HAVE_MEMRCHR),
(def(HAVE_PIPE)&!def(UNITTESTS)),
!def(CURL_DISABLE_DICT),
!def(CURL_DOES_CONVERSIONS),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(USE_ENVIRONMENT),
def(HAVE_WRITABLE_ARGV),
!def(_LDAP_PVT_H),
def(USE_POLARSSL),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(__riscos__),
def(UNITTESTS),
def(__EMX__),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(HAVE_INET_PTON),
def(LIB1502),
def(CURLRES_SYNCH),
def(USE_GNUTLS),
def(__VMS),
def(USE_NGHTTP2),
!def(HAVE_GETPASS_R),
!def(CURL_DISABLE_HTTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(UNITTESTS),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(TIME_WITH_SYS_TIME),
def(USE_CYASSL),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(SIGPIPE),
def(HAVE_FSETXATTR_6),
(def(WIN32)&!def(_WIN32_WCE)),
!def(HAVE_GSSAPI),
def(USE_NSS),
def(USE_LIBRTMP),
def(LIB585),
def(ENABLE_IPV6),
!def(CURL_DISABLE_PROXY),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
True,
def(SIGALRM),
!def(CURL_DISABLE_GOPHER),
!def(CURL_DISABLE_TFTP),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(CURL_DOES_CONVERSIONS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(__EMX__),
def(HAVE_FSETXATTR),
def(DISABLE_EXPECT),
!def(DEBUGBUILD),
