def(USE_NSS),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(SIGALRM),
def(HAVE_SOCKETPAIR),
def(__VMS),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_TFTP),
!def(__EMX__),
!def(HAVE_GSSAPI),
def(HAVE_WRITABLE_ARGV),
def(CURL_DO_LINEEND_CONV),
!def(CURL_DISABLE_LDAP),
def(HAVE_FSETXATTR),
!def(HAVE_FSETXATTR),
!def(UNITTESTS),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(CURL_DISABLE_PROXY),
!def(HAVE_MEMRCHR),
def(ENABLE_IPV6),
!def(CURL_DISABLE_RTSP),
!def(_LDAP_PVT_H),
!def(HAVE_BASENAME),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(LIB1503),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(HAVE_SETMODE),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(CURL_DISABLE_HTTP),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(LIB1502),
def(TIME_WITH_SYS_TIME),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_DICT),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(WIN32)&!def(_WIN32_WCE)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(CURL_DISABLE_HTTP),
def(CURLRES_SYNCH),
def(HAVE_FDOPEN),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_TELNET),
def(USE_CYASSL),
!def(HAVE_INET_PTON),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(HAVE_GETPASS_R),
True,
!def(CURL_DISABLE_GOPHER),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(USE_POLARSSL),
def(USE_LIBRTMP),
!def(HAVE_INET_NTOP),
def(HAVE_GSSAPI),
def(DEBUGBUILD),
!def(DEBUGBUILD),
!def(CURL_DISABLE_LIBCURL_OPTION),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(LIB585),
def(USE_GNUTLS),
def(HAVE_FSETXATTR_6),
def(SIGPIPE),
def(__EMX__),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(USE_CHUNKED),
def(MEMDEBUG_LOG_SYNC),
(def(HAVE_PIPE)&!def(UNITTESTS)),
(def(WIN32)&!def(__AMIGA__)),
!def(HAVE_STRTOK_R),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(USE_NGHTTP2),
(!def(_WIN32_WCE)&!def(WIN32)),
def(SIGHUP),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_ENVIRONMENT),
def(UNITTESTS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(DISABLE_EXPECT),
def(__riscos__),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
