(!def(_WIN32_WCE)&!def(WIN32)),
!def(HAVE_STRTOK_R),
!def(HAVE_FSETXATTR),
!def(CURL_DISABLE_GOPHER),
def(ENABLE_IPV6),
def(USE_NGHTTP2),
def(USE_NSS),
!def(HAVE_MEMRCHR),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(__EMX__),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(USE_NTLM),
def(USE_CHUNKED),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(def(WIN32)&!def(__AMIGA__)),
def(LIB1502),
def(USE_CYASSL),
!def(CURL_DISABLE_HTTP),
def(__VMS),
def(HAVE_FSETXATTR),
def(HAVE_GSSAPI),
!def(CURL_DISABLE_RTSP),
def(HAVE_WRITABLE_ARGV),
(def(WIN32)&!def(_WIN32_WCE)),
def(HAVE_PIPE),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(HAVE_SETMODE),
def(__riscos__),
def(MEMDEBUG_LOG_SYNC),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(USE_GNUTLS),
def(CURL_DOES_CONVERSIONS),
!def(_LDAP_PVT_H),
def(USE_ENVIRONMENT),
def(HAVE_SOCKETPAIR),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(CURL_DISABLE_HTTP),
def(LIB1503),
!def(HAVE_BASENAME),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(HAVE_FSETXATTR_6),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(SIGALRM),
!def(HAVE_INET_PTON),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_CRYPTO_AUTH),
True,
def(TIME_WITH_SYS_TIME),
def(CURLRES_SYNCH),
!def(HAVE_INET_NTOP),
!def(CURL_DISABLE_LDAP),
def(DEBUGBUILD),
!def(CURL_DISABLE_TELNET),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(USE_LIBRTMP),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(CURL_DISABLE_DICT),
def(SIGHUP),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(HAVE_GSSAPI),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(SIGPIPE),
def(USE_WINDOWS_SSPI),
!def(CURL_DISABLE_PROXY),
def(USE_POLARSSL),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(DISABLE_EXPECT),
(!def(DEBUGBUILD)&!def(CURL_DISABLE_CRYPTO_AUTH)),
(def(USE_NSS)&def(USE_NTLM)),
def(CURLDEBUG),
def(HAVE_FDOPEN),
!def(DEBUGBUILD),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(CURL_DISABLE_TFTP),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(CURL_DOES_CONVERSIONS),
def(LIB585),
!def(HAVE_GETPASS_R),
!def(__EMX__),
def(UNITTESTS),
