(def(__VMS)&!def(HAVE_GETPASS_R)),
def(HAVE_GSSAPI),
!def(CURL_DISABLE_DICT),
def(HAVE_FSETXATTR),
!def(CURL_DISABLE_LDAP),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(USE_NSS),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(LIB585),
!def(HAVE_GETPASS_R),
!def(CURL_DISABLE_TFTP),
(def(WIN32)&!def(__AMIGA__)),
def(__EMX__),
def(SIGALRM),
!def(CURL_DISABLE_RTSP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(CURLRES_SYNCH),
def(USE_WINDOWS_SSPI),
!def(HAVE_INET_PTON),
def(CURLDEBUG),
def(USE_CYASSL),
def(HAVE_WRITABLE_ARGV),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(CURL_DOES_CONVERSIONS),
!def(DEBUGBUILD),
def(CURL_DISABLE_HTTP),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(LIB1502),
def(USE_GNUTLS),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(CURL_DISABLE_TELNET),
!def(HAVE_INET_NTOP),
def(USE_ENVIRONMENT),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(SIGHUP),
def(CURL_DOES_CONVERSIONS),
(!def(DEBUGBUILD)&!def(CURL_DISABLE_CRYPTO_AUTH)),
def(MEMDEBUG_LOG_SYNC),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(HAVE_BASENAME),
!def(CURL_DISABLE_HTTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(DISABLE_EXPECT),
def(__riscos__),
def(HAVE_FSETXATTR_6),
def(USE_POLARSSL),
def(USE_NGHTTP2),
True,
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(USE_NSS)&def(USE_NTLM)),
def(TIME_WITH_SYS_TIME),
def(UNITTESTS),
def(USE_CHUNKED),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(ENABLE_IPV6),
(def(WIN32)&!def(_WIN32_WCE)),
!def(CURL_DISABLE_GOPHER),
!def(HAVE_STRTOK_R),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(DEBUGBUILD),
def(HAVE_SOCKETPAIR),
!def(HAVE_GSSAPI),
!def(HAVE_FSETXATTR),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(__EMX__),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(USE_LIBRTMP),
def(HAVE_PIPE),
def(HAVE_FDOPEN),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(__VMS),
def(SIGPIPE),
def(USE_NTLM),
!def(HAVE_MEMRCHR),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(_LDAP_PVT_H),
def(HAVE_SETMODE),
!def(CURL_DISABLE_PROXY),
def(LIB1503),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
