def(CURLRES_SYNCH),
def(USE_NSS),
!def(CURL_DOES_CONVERSIONS),
def(MEMDEBUG_LOG_SYNC),
def(HAVE_FSETXATTR),
def(HAVE_WRITABLE_ARGV),
!def(DEBUGBUILD),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(CURL_DISABLE_TFTP),
!def(CURL_DISABLE_DICT),
!def(HAVE_GSSAPI),
def(HAVE_FSETXATTR_6),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(HAVE_GSSAPI),
(def(WIN32)&!def(__AMIGA__)),
!def(UNITTESTS),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(TIME_WITH_SYS_TIME),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(!def(_WIN32_WCE)&!def(WIN32)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_CHUNKED),
def(USE_GNUTLS),
(def(HAVE_PIPE)&!def(UNITTESTS)),
!def(CURL_DISABLE_GOPHER),
def(USE_POLARSSL),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(SIGPIPE),
True,
def(USE_ENVIRONMENT),
!def(HAVE_INET_PTON),
!def(HAVE_STRTOK_R),
def(CURL_DISABLE_HTTP),
def(HAVE_SOCKETPAIR),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(HAVE_FSETXATTR),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(DEBUGBUILD),
def(CURL_DOES_CONVERSIONS),
def(LIB1502),
!def(CURL_DISABLE_PROXY),
def(__VMS),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(HAVE_GETPASS_R),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(HAVE_FDOPEN),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(ENABLE_IPV6),
!def(__EMX__),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
!def(CURL_DISABLE_RTSP),
def(DISABLE_EXPECT),
def(__riscos__),
!def(CURL_DISABLE_HTTP),
!def(HAVE_MEMRCHR),
!def(HAVE_INET_NTOP),
def(LIB1503),
!def(CURL_DISABLE_LDAP),
!def(HAVE_BASENAME),
def(SIGALRM),
def(USE_LIBRTMP),
def(UNITTESTS),
def(CURL_DO_LINEEND_CONV),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(_LDAP_PVT_H),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(USE_NGHTTP2),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(SIGHUP),
(def(WIN32)&!def(_WIN32_WCE)),
def(__EMX__),
def(USE_CYASSL),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(CURL_DISABLE_TELNET),
def(LIB585),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(HAVE_SETMODE),
