(def(WIN32)&!def(_WIN32_WCE)),
def(USE_CYASSL),
!def(HAVE_INET_PTON),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(DISABLE_EXPECT),
!def(CURL_DISABLE_LDAP),
def(USE_ENVIRONMENT),
def(HAVE_PIPE),
!def(__EMX__),
!def(HAVE_FSETXATTR),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(CURL_DISABLE_RTSP),
!def(CURL_DISABLE_PROXY),
def(SIGPIPE),
!def(HAVE_GSSAPI),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(LIB585),
def(CURLDEBUG),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(HAVE_FDOPEN),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(__EMX__),
def(MEMDEBUG_LOG_SYNC),
def(LIB1502),
True,
def(USE_GNUTLS),
def(CURL_DOES_CONVERSIONS),
!def(DEBUGBUILD),
def(USE_NGHTTP2),
!def(HAVE_BASENAME),
def(CURL_DISABLE_HTTP),
def(LIB1503),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(USE_NTLM),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(SIGHUP),
!def(_LDAP_PVT_H),
def(USE_POLARSSL),
!def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(USE_LIBRTMP),
(def(WIN32)&!def(__AMIGA__)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(DEBUGBUILD),
!def(CURL_DISABLE_GOPHER),
def(TIME_WITH_SYS_TIME),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(ENABLE_IPV6),
def(CURLRES_SYNCH),
!def(HAVE_MEMRCHR),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(UNITTESTS),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_TELNET),
def(__VMS),
def(HAVE_SOCKETPAIR),
def(HAVE_SETMODE),
!def(HAVE_STRTOK_R),
def(CURL_DO_LINEEND_CONV),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(CURL_DISABLE_DICT),
!def(HAVE_GETPASS_R),
def(HAVE_GSSAPI),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(USE_NSS),
!def(HAVE_INET_NTOP),
!def(CURL_DISABLE_HTTP),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(HAVE_WRITABLE_ARGV),
def(HAVE_FSETXATTR),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(CURL_DISABLE_TFTP),
def(SIGALRM),
def(USE_WINDOWS_SSPI),
def(USE_CHUNKED),
def(__riscos__),
