def(TIME_WITH_SYS_TIME),
def(SIGALRM),
!def(CURL_DISABLE_LDAP),
!def(HAVE_STRTOK_R),
def(__VMS),
def(__riscos__),
!def(CURL_DISABLE_CRYPTO_AUTH),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(CURL_DISABLE_TELNET),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(HAVE_GETPASS_R),
def(HAVE_SOCKETPAIR),
!def(__EMX__),
def(USE_LIBRTMP),
def(__EMX__),
def(HAVE_WRITABLE_ARGV),
def(USE_POLARSSL),
!def(CURL_DISABLE_RTSP),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(USE_CHUNKED),
def(CURLRES_SYNCH),
def(USE_GNUTLS),
def(DEBUGBUILD),
def(USE_WINDOWS_SSPI),
def(HAVE_SETMODE),
def(USE_ENVIRONMENT),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(USE_NSS),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
def(SIGPIPE),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(HAVE_GSSAPI),
def(DISABLE_EXPECT),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(def(WIN32)&!def(__AMIGA__)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(LIB585),
!def(UNITTESTS),
(def(WIN32)&!def(_WIN32_WCE)),
True,
def(CURL_DO_LINEEND_CONV),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(CURL_DISABLE_HTTP),
!def(HAVE_INET_NTOP),
!def(HAVE_FSETXATTR),
!def(HAVE_GSSAPI),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
!def(HAVE_BASENAME),
!def(CURL_DISABLE_TFTP),
!def(HAVE_INET_PTON),
def(LIB1502),
!def(_LDAP_PVT_H),
def(UNITTESTS),
def(CURL_DISABLE_HTTP),
def(USE_CYASSL),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(HAVE_FDOPEN),
(def(HAVE_PIPE)&!def(UNITTESTS)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(!def(_WIN32_WCE)&!def(WIN32)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(ENABLE_IPV6),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_DICT),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(USE_NGHTTP2),
def(MEMDEBUG_LOG_SYNC),
def(HAVE_FSETXATTR_6),
def(LIB1503),
!def(HAVE_MEMRCHR),
def(SIGHUP),
!def(DEBUGBUILD),
def(HAVE_FSETXATTR),
!def(CURL_DISABLE_PROXY),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(CURL_DOES_CONVERSIONS),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(CURL_DISABLE_GOPHER),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
