def(CURLRES_SYNCH),
def(HAVE_FDOPEN),
def(LIB1503),
!def(CURL_DISABLE_LDAP),
def(DEBUGBUILD),
!def(CURL_DISABLE_TFTP),
!def(CURL_DISABLE_PROXY),
def(CURLDEBUG),
def(HAVE_SOCKETPAIR),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(CURL_DOES_CONVERSIONS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_NSS),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(__EMX__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(LIB1502),
def(__VMS),
def(__EMX__),
!def(CURL_DISABLE_GOPHER),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(_LDAP_PVT_H),
def(ENABLE_IPV6),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(HAVE_FSETXATTR),
def(USE_WINDOWS_SSPI),
def(SIGHUP),
def(HAVE_WRITABLE_ARGV),
!def(DEBUGBUILD),
def(USE_CHUNKED),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(CURL_DISABLE_HTTP),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(CURL_DISABLE_TELNET),
def(HAVE_PIPE),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(HAVE_SETMODE),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(HAVE_GSSAPI),
!def(HAVE_GETPASS_R),
def(MEMDEBUG_LOG_SYNC),
!def(HAVE_MEMRCHR),
!def(HAVE_STRTOK_R),
def(CURL_DO_LINEEND_CONV),
def(SIGALRM),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(USE_GNUTLS),
def(USE_CYASSL),
def(TIME_WITH_SYS_TIME),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(HAVE_FSETXATTR),
!def(CURL_DISABLE_LIBCURL_OPTION),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(LIB585),
!def(CURL_DISABLE_RTSP),
!def(HAVE_BASENAME),
!def(HAVE_GSSAPI),
def(USE_NTLM),
def(USE_LIBRTMP),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(__riscos__),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(USE_POLARSSL),
!def(HAVE_INET_NTOP),
(def(WIN32)&!def(__AMIGA__)),
def(USE_ENVIRONMENT),
!def(CURL_DISABLE_DICT),
def(UNITTESTS),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(CURL_DISABLE_HTTP),
def(SIGPIPE),
(def(WIN32)&!def(_WIN32_WCE)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(DISABLE_EXPECT),
!def(CURL_DOES_CONVERSIONS),
True,
!def(HAVE_INET_PTON),
