(!def(_WIN32_WCE)&!def(WIN32)),
def(ENABLE_IPV6),
def(__VMS),
!def(CURL_DISABLE_TFTP),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(DISABLE_EXPECT),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(HAVE_PIPE),
!def(_LDAP_PVT_H),
def(LIB1503),
def(USE_ENVIRONMENT),
def(USE_CYASSL),
!def(CURL_DISABLE_HTTP),
!def(HAVE_BASENAME),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(CURLRES_SYNCH),
def(HAVE_SETMODE),
!def(CURL_DISABLE_PROXY),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(CURL_DOES_CONVERSIONS),
def(HAVE_GSSAPI),
def(SIGPIPE),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(CURL_DISABLE_GOPHER),
!def(HAVE_INET_PTON),
(def(WIN32)&!def(_WIN32_WCE)),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_MEMRCHR),
def(TIME_WITH_SYS_TIME),
def(LIB585),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_WINDOWS_SSPI),
def(HAVE_WRITABLE_ARGV),
def(HAVE_SOCKETPAIR),
def(USE_NTLM),
def(LIB1502),
def(USE_CHUNKED),
def(USE_GNUTLS),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(HAVE_STRTOK_R),
def(SIGHUP),
!def(HAVE_GETPASS_R),
def(USE_NSS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(CURLDEBUG),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(HAVE_INET_NTOP),
def(__riscos__),
!def(HAVE_FSETXATTR),
!def(CURL_DISABLE_DICT),
!def(CURL_DISABLE_LDAP),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(DEBUGBUILD),
def(HAVE_FSETXATTR),
True,
def(USE_NGHTTP2),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(CURL_DISABLE_LIBCURL_OPTION),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(CURL_DISABLE_RTSP),
def(HAVE_FDOPEN),
def(SIGALRM),
def(CURL_DISABLE_HTTP),
def(__EMX__),
def(MEMDEBUG_LOG_SYNC),
!def(HAVE_GSSAPI),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(WIN32)&!def(__AMIGA__)),
!def(CURL_DOES_CONVERSIONS),
!def(DEBUGBUILD),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(USE_LIBRTMP),
def(UNITTESTS),
def(CURL_DO_LINEEND_CONV),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(USE_POLARSSL),
!def(CURL_DISABLE_TELNET),
!def(__EMX__),
