def(TIME_WITH_SYS_TIME),
!def(HAVE_BASENAME),
def(DEBUGBUILD),
!def(CURL_DISABLE_LDAP),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(MEMDEBUG_LOG_SYNC),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(__riscos__),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(__VMS),
!def(DEBUGBUILD),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_RTSP),
def(HAVE_FDOPEN),
!def(_LDAP_PVT_H),
!def(CURL_DISABLE_DICT),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(SIGALRM),
def(CURL_DISABLE_HTTP),
def(USE_WINDOWS_SSPI),
!def(CURL_DISABLE_GOPHER),
!def(CURL_DISABLE_HTTP),
def(HAVE_WRITABLE_ARGV),
def(USE_NGHTTP2),
def(__EMX__),
def(HAVE_FSETXATTR_6),
!def(HAVE_STRTOK_R),
def(CURLRES_SYNCH),
(def(WIN32)&!def(__AMIGA__)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(HAVE_SOCKETPAIR),
def(SIGHUP),
!def(HAVE_INET_PTON),
(!def(DEBUGBUILD)&!def(CURL_DISABLE_CRYPTO_AUTH)),
!def(CURL_DOES_CONVERSIONS),
!def(HAVE_FSETXATTR),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(HAVE_PIPE),
def(USE_POLARSSL),
def(UNITTESTS),
def(USE_ENVIRONMENT),
!def(HAVE_GSSAPI),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(__EMX__),
!def(CURL_DISABLE_TFTP),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(LIB1502),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
!def(HAVE_MEMRCHR),
!def(CURL_DISABLE_TELNET),
True,
def(USE_CYASSL),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(HAVE_FSETXATTR),
!def(HAVE_INET_NTOP),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(CURLDEBUG),
def(LIB1503),
def(SIGPIPE),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(HAVE_GETPASS_R),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(USE_LIBRTMP),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(CURL_DOES_CONVERSIONS),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(HAVE_GSSAPI),
def(LIB585),
(def(WIN32)&!def(_WIN32_WCE)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(HAVE_SETMODE),
!def(CURL_DISABLE_PROXY),
def(USE_GNUTLS),
def(CURL_DO_LINEEND_CONV),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(USE_CHUNKED),
(def(USE_NSS)&def(USE_NTLM)),
def(USE_NTLM),
def(DISABLE_EXPECT),
def(USE_NSS),
def(ENABLE_IPV6),
