!def(CURL_DISABLE_HTTP),
def(CURLDEBUG),
!def(HAVE_INET_NTOP),
!def(HAVE_FSETXATTR),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(CURL_DOES_CONVERSIONS),
def(LIB1503),
def(LIB585),
def(DISABLE_EXPECT),
def(HAVE_WRITABLE_ARGV),
def(HAVE_PIPE),
def(SIGALRM),
!def(HAVE_MEMRCHR),
def(USE_POLARSSL),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(CURL_DISABLE_PROXY),
def(USE_ENVIRONMENT),
def(TIME_WITH_SYS_TIME),
def(HAVE_SETMODE),
def(HAVE_SOCKETPAIR),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(ENABLE_IPV6),
!def(DEBUGBUILD),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(CURL_DISABLE_DICT),
def(USE_NTLM),
def(__riscos__),
!def(CURL_DISABLE_TELNET),
def(HAVE_FSETXATTR),
def(HAVE_FDOPEN),
def(CURL_DISABLE_HTTP),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(MEMDEBUG_LOG_SYNC),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(CURL_DISABLE_RTSP),
def(USE_NSS),
def(UNITTESTS),
!def(CURL_DISABLE_LDAP),
!def(CURL_DOES_CONVERSIONS),
!def(_LDAP_PVT_H),
def(__EMX__),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(USE_CHUNKED),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(CURL_DISABLE_GOPHER),
!def(HAVE_GETPASS_R),
def(CURLRES_SYNCH),
!def(HAVE_BASENAME),
def(DEBUGBUILD),
!def(HAVE_INET_PTON),
def(LIB1502),
True,
def(USE_CYASSL),
def(SIGPIPE),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(WIN32)&!def(__AMIGA__)),
(def(WIN32)&!def(_WIN32_WCE)),
!def(CURL_DISABLE_TFTP),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(USE_LIBRTMP),
def(SIGHUP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(HAVE_STRTOK_R),
def(USE_GNUTLS),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(__EMX__),
def(USE_WINDOWS_SSPI),
def(__VMS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(CURL_DISABLE_CRYPTO_AUTH),
