def(TIME_WITH_SYS_TIME),
def(CURL_DO_LINEEND_CONV),
!def(HAVE_GSSAPI),
def(USE_POLARSSL),
def(HAVE_FSETXATTR),
!def(HAVE_STRTOK_R),
!def(CURL_DISABLE_HTTP),
def(USE_LIBRTMP),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
def(HAVE_WRITABLE_ARGV),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
!def(__EMX__),
def(HAVE_SETMODE),
def(LIB1503),
def(HAVE_GSSAPI),
!def(CURL_DISABLE_TELNET),
def(DEBUGBUILD),
def(CURL_DISABLE_HTTP),
def(USE_ENVIRONMENT),
!def(CURL_DISABLE_PROXY),
def(USE_GNUTLS),
!def(CURL_DISABLE_LDAP),
def(USE_CHUNKED),
def(HAVE_FDOPEN),
def(LIB585),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(CURL_DOES_CONVERSIONS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(LIB1502),
def(SIGALRM),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(CURL_DISABLE_TFTP),
def(SIGPIPE),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(CURL_DISABLE_DICT),
!def(HAVE_INET_PTON),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(USE_NGHTTP2),
def(USE_NSS),
!def(_LDAP_PVT_H),
!def(HAVE_FSETXATTR),
!def(CURL_DISABLE_GOPHER),
def(DISABLE_EXPECT),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(HAVE_FSETXATTR_6),
!def(DEBUGBUILD),
True,
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(__riscos__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(ENABLE_IPV6),
(!def(_WIN32_WCE)&!def(WIN32)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(CURLRES_SYNCH),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(UNITTESTS),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(MEMDEBUG_LOG_SYNC),
(def(WIN32)&!def(__AMIGA__)),
def(UNITTESTS),
def(SIGHUP),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(HAVE_BASENAME),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(HAVE_INET_NTOP),
def(USE_CYASSL),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(HAVE_GETPASS_R),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(WIN32)&!def(_WIN32_WCE)),
!def(CURL_DISABLE_RTSP),
!def(HAVE_MEMRCHR),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(HAVE_SOCKETPAIR),
def(__VMS),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(__EMX__),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
