def(__VMS),
def(LIB1502),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(CURL_DISABLE_LIBCURL_OPTION),
(def(WIN32)&!def(__AMIGA__)),
!def(_LDAP_PVT_H),
def(SIGPIPE),
def(USE_NTLM),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(SIGHUP),
def(CURL_DOES_CONVERSIONS),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(HAVE_INET_PTON),
def(CURLRES_SYNCH),
!def(CURL_DISABLE_GOPHER),
!def(CURL_DISABLE_TELNET),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(USE_ENVIRONMENT),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(HAVE_SOCKETPAIR),
!def(CURL_DISABLE_DICT),
!def(CURL_DISABLE_PROXY),
!def(HAVE_FSETXATTR),
(!def(_WIN32_WCE)&!def(WIN32)),
def(LIB1503),
def(DEBUGBUILD),
def(HAVE_SETMODE),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(HAVE_WRITABLE_ARGV),
def(USE_LIBRTMP),
!def(HAVE_GETPASS_R),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(HAVE_FDOPEN),
def(SIGALRM),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_POLARSSL),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(__EMX__),
def(TIME_WITH_SYS_TIME),
!def(DEBUGBUILD),
def(USE_WINDOWS_SSPI),
def(CURLDEBUG),
!def(HAVE_STRTOK_R),
def(MEMDEBUG_LOG_SYNC),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(HAVE_INET_NTOP),
!def(__EMX__),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(USE_NSS),
!def(HAVE_MEMRCHR),
def(ENABLE_IPV6),
True,
def(HAVE_PIPE),
def(UNITTESTS),
!def(CURL_DISABLE_RTSP),
def(DISABLE_EXPECT),
def(__riscos__),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(HAVE_BASENAME),
def(LIB585),
def(HAVE_FSETXATTR),
!def(CURL_DOES_CONVERSIONS),
def(USE_GNUTLS),
!def(CURL_DISABLE_LDAP),
def(CURL_DISABLE_HTTP),
def(USE_CHUNKED),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(CURL_DISABLE_TFTP),
def(USE_CYASSL),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(WIN32)&!def(_WIN32_WCE)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_HTTP),
