def(USE_CYASSL),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(HAVE_INET_PTON),
def(CURL_DISABLE_HTTP),
def(CURLDEBUG),
def(__EMX__),
!def(HAVE_MEMRCHR),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(HAVE_PIPE),
!def(CURL_DOES_CONVERSIONS),
def(HAVE_FSETXATTR),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(__AMIGA__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_NTLM),
!def(CURL_DISABLE_LIBCURL_OPTION),
(def(__AMIGA__)&!def(__libnix__)),
def(DISABLE_EXPECT),
def(UNITTESTS),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(DEBUGBUILD),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(HAVE_WRITABLE_ARGV),
(def(HAVE_ICONV)&def(CURL_DOES_CONVERSIONS)),
def(TIME_WITH_SYS_TIME),
def(__riscos__),
(def(WIN32)&!def(__AMIGA__)),
!def(HAVE_STRTOK_R),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(HAVE_GETHOSTNAME),
def(USE_POLARSSL),
True,
def(LIB585),
(def(HAVE_GETHOSTNAME)&!def(DEBUGBUILD)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(DEBUGBUILD),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(CURL_DISABLE_DICT),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(!def(USE_WINDOWS_SSPI)&!def(USE_SSLEAY)&!def(CURL_DISABLE_HTTP)),
def(HAVE_SETMODE),
def(USE_NSS),
!def(__EMX__),
(def(DEBUGBUILD)&def(HAVE_GETHOSTNAME)),
!def(CURL_DISABLE_HTTP),
(def(WIN32)&!def(_WIN32_WCE)),
!def(HAVE_FSETXATTR),
(!def(_WIN32_WCE)&!def(WIN32)),
def(USE_CHUNKED),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(HAVE_FDOPEN)&def(CURLDEBUG)),
!def(CURL_DISABLE_TFTP),
!def(CURL_DISABLE_TELNET),
!def(USE_WINDOWS_SSPI),
def(CURL_DOES_CONVERSIONS),
def(ENABLE_IPV6),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(CURL_DISABLE_RTSP),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(MEMDEBUG_LOG_SYNC)&def(CURLDEBUG)),
!def(HAVE_INET_NTOP),
def(USE_LIBRTMP),
!def(CURL_DISABLE_LDAP),
!def(CURL_DISABLE_GOPHER),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(__VMS),
!def(_LDAP_PVT_H),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(HAVE_SPNEGO)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_FTP),
!def(CURL_DISABLE_PROXY),
