def(ENABLE_IPV6),
!def(HAVE_FSETXATTR),
!def(CURL_DISABLE_PROXY),
!def(HAVE_GETPASS_R),
def(UNITTESTS),
True,
def(HAVE_SOCKETPAIR),
def(LIB1503),
(!def(DEBUGBUILD)&!def(CURL_DISABLE_CRYPTO_AUTH)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(HAVE_STRTOK_R),
!def(CURL_DISABLE_TELNET),
!def(CURL_DISABLE_HTTP),
def(__riscos__),
def(__VMS),
def(SIGALRM),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(HAVE_INET_NTOP),
!def(HAVE_GSSAPI),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(CURLDEBUG),
def(HAVE_FSETXATTR),
!def(DEBUGBUILD),
def(TIME_WITH_SYS_TIME),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(USE_NGHTTP2),
def(USE_POLARSSL),
!def(HAVE_BASENAME),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(LIB1502),
def(USE_CYASSL),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(LIB585),
!def(CURL_DISABLE_DICT),
def(DEBUGBUILD),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(USE_NTLM),
def(DISABLE_EXPECT),
def(MEMDEBUG_LOG_SYNC),
def(USE_ENVIRONMENT),
def(HAVE_FSETXATTR_6),
def(__EMX__),
!def(CURL_DISABLE_GOPHER),
def(HAVE_FDOPEN),
def(SIGHUP),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(CURLRES_SYNCH),
def(HAVE_WRITABLE_ARGV),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(HAVE_MEMRCHR),
!def(__EMX__),
def(HAVE_GSSAPI),
def(USE_NSS),
def(CURL_DO_LINEEND_CONV),
def(CURL_DOES_CONVERSIONS),
def(USE_WINDOWS_SSPI),
def(USE_GNUTLS),
!def(CURL_DISABLE_TFTP),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(CURL_DISABLE_RTSP),
def(USE_CHUNKED),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(USE_LIBRTMP),
!def(CURL_DISABLE_LDAP),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(def(WIN32)&!def(__AMIGA__)),
(def(WIN32)&!def(_WIN32_WCE)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(_LDAP_PVT_H),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(SIGPIPE),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(HAVE_SETMODE),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
!def(CURL_DOES_CONVERSIONS),
def(CURL_DISABLE_HTTP),
!def(HAVE_INET_PTON),
def(HAVE_PIPE),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
