(def(WIN32)&!def(__AMIGA__)),
!def(HAVE_GETPASS_R),
def(CURL_DISABLE_HTTP),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(CURL_DISABLE_HTTP),
def(CURLRES_SYNCH),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(HAVE_PIPE),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(HAVE_BASENAME),
def(USE_LIBRTMP),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(CURL_DISABLE_DICT),
def(USE_ENVIRONMENT),
def(USE_NTLM),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_TELNET),
def(USE_POLARSSL),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(__VMS),
!def(__EMX__),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(DEBUGBUILD),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(SIGPIPE),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
True,
!def(CURL_DISABLE_LIBCURL_OPTION),
def(USE_WINDOWS_SSPI),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(HAVE_MEMRCHR),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(SIGHUP),
!def(_LDAP_PVT_H),
!def(HAVE_INET_PTON),
def(LIB585),
!def(HAVE_FSETXATTR),
def(ENABLE_IPV6),
def(DEBUGBUILD),
def(DISABLE_EXPECT),
!def(CURL_DISABLE_PROXY),
def(LIB1502),
def(CURLDEBUG),
!def(HAVE_INET_NTOP),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(UNITTESTS),
def(HAVE_SETMODE),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(__EMX__),
def(USE_NSS),
def(HAVE_WRITABLE_ARGV),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(__riscos__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_LDAP),
def(HAVE_FSETXATTR),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(CURL_DOES_CONVERSIONS),
def(LIB1503),
!def(CURL_DISABLE_RTSP),
!def(CURL_DISABLE_TFTP),
!def(CURL_DISABLE_GOPHER),
def(TIME_WITH_SYS_TIME),
def(MEMDEBUG_LOG_SYNC),
def(USE_GNUTLS),
def(USE_CYASSL),
def(CURL_DOES_CONVERSIONS),
!def(HAVE_STRTOK_R),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(HAVE_SOCKETPAIR),
def(HAVE_FDOPEN),
(def(WIN32)&!def(_WIN32_WCE)),
def(SIGALRM),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(USE_CHUNKED),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
