(def(WIN32)&!def(_WIN32_WCE)),
def(__EMX__),
def(USE_GNUTLS),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(def(WIN32)&!def(__AMIGA__)),
def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_DICT),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(CURL_DISABLE_PROXY),
def(LIB1502),
def(USE_CHUNKED),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(SIGPIPE),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(SIGALRM),
!def(CURL_DISABLE_RTSP),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(DEBUGBUILD),
!def(HAVE_INET_NTOP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(LIB585),
!def(UNITTESTS),
!def(CURL_DISABLE_LDAP),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_HTTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(CURL_DO_LINEEND_CONV),
def(HAVE_SETMODE),
!def(CURL_DISABLE_TELNET),
!def(_LDAP_PVT_H),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(!def(_WIN32_WCE)&!def(WIN32)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(USE_NGHTTP2),
def(HAVE_FSETXATTR_6),
def(USE_ENVIRONMENT),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
!def(HAVE_MEMRCHR),
def(HAVE_FDOPEN),
!def(__EMX__),
def(UNITTESTS),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(CURLRES_SYNCH),
def(HAVE_WRITABLE_ARGV),
def(HAVE_SOCKETPAIR),
def(ENABLE_IPV6),
def(MEMDEBUG_LOG_SYNC),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(CURL_DOES_CONVERSIONS),
def(HAVE_GSSAPI),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(__riscos__),
!def(HAVE_INET_PTON),
!def(HAVE_BASENAME),
!def(HAVE_GETPASS_R),
!def(HAVE_GSSAPI),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(HAVE_STRTOK_R),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
True,
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(USE_CYASSL),
def(USE_LIBRTMP),
def(SIGHUP),
def(__VMS),
def(TIME_WITH_SYS_TIME),
def(DISABLE_EXPECT),
!def(DEBUGBUILD),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(CURL_DISABLE_GOPHER),
def(HAVE_FSETXATTR),
!def(CURL_DISABLE_TFTP),
def(LIB1503),
!def(CURL_DOES_CONVERSIONS),
def(USE_POLARSSL),
def(USE_NSS),
!def(HAVE_FSETXATTR),
(def(_LDAP_PVT_H)&def(USE_SSL)),
