def(DEBUGBUILD),
!def(CURL_DISABLE_GOPHER),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(CURL_DISABLE_LIBCURL_OPTION),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(CURL_DISABLE_RTSP),
def(HAVE_SOCKETPAIR),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(LIB585),
def(USE_POLARSSL),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_LDAP),
!def(HAVE_GSSAPI),
!def(HAVE_INET_NTOP),
def(DISABLE_EXPECT),
def(SIGPIPE),
!def(HAVE_BASENAME),
(def(HAVE_PIPE)&!def(UNITTESTS)),
(!def(_WIN32_WCE)&!def(WIN32)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(__riscos__),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(USE_CHUNKED),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
def(TIME_WITH_SYS_TIME),
!def(__EMX__),
def(USE_LIBRTMP),
!def(CURL_DISABLE_HTTP),
def(USE_ENVIRONMENT),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(HAVE_FSETXATTR),
!def(CURL_DISABLE_DICT),
(def(WIN32)&!def(__AMIGA__)),
def(SIGALRM),
def(HAVE_FSETXATTR),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(HAVE_INET_PTON),
!def(HAVE_GETPASS_R),
!def(CURL_DISABLE_TELNET),
def(CURL_DISABLE_HTTP),
def(HAVE_WRITABLE_ARGV),
def(CURLRES_SYNCH),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
!def(HAVE_STRTOK_R),
def(LIB1502),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(HAVE_MEMRCHR),
def(USE_NSS),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_TFTP),
def(ENABLE_IPV6),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
True,
def(USE_WINDOWS_SSPI),
def(__VMS),
def(SIGHUP),
!def(DEBUGBUILD),
def(HAVE_GSSAPI),
def(USE_CYASSL),
(def(WIN32)&!def(_WIN32_WCE)),
!def(_LDAP_PVT_H),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(UNITTESTS),
!def(CURL_DISABLE_PROXY),
def(HAVE_SETMODE),
def(USE_NGHTTP2),
def(HAVE_FSETXATTR_6),
!def(UNITTESTS),
def(USE_GNUTLS),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(MEMDEBUG_LOG_SYNC),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(HAVE_FDOPEN),
def(LIB1503),
def(__EMX__),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
