def(USE_NSS),
def(SIGALRM),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(CURLRES_SYNCH),
def(USE_GNUTLS),
def(HAVE_GSSAPI),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(CURL_DO_LINEEND_CONV),
def(CURL_DOES_CONVERSIONS),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(DEBUGBUILD),
def(SIGPIPE),
!def(HAVE_MEMRCHR),
def(DISABLE_EXPECT),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(__EMX__),
!def(HAVE_INET_NTOP),
!def(HAVE_BASENAME),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(CURL_DISABLE_DICT),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(HAVE_STRTOK_R),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(CURL_DISABLE_CRYPTO_AUTH),
(!def(_WIN32_WCE)&!def(WIN32)),
def(HAVE_SETMODE),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(USE_ENVIRONMENT),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
!def(HAVE_INET_PTON),
(def(WIN32)&!def(_WIN32_WCE)),
def(MEMDEBUG_LOG_SYNC),
def(LIB1502),
!def(CURL_DISABLE_PROXY),
!def(CURL_DISABLE_GOPHER),
def(TIME_WITH_SYS_TIME),
def(__riscos__),
True,
def(LIB1503),
!def(CURL_DISABLE_TELNET),
def(CURL_DISABLE_HTTP),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(DEBUGBUILD),
def(USE_CYASSL),
!def(HAVE_FSETXATTR),
!def(CURL_DISABLE_RTSP),
def(LIB585),
def(ENABLE_IPV6),
(def(WIN32)&!def(__AMIGA__)),
def(__VMS),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(HAVE_SOCKETPAIR),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(USE_NGHTTP2),
def(UNITTESTS),
!def(UNITTESTS),
!def(CURL_DISABLE_TFTP),
!def(HAVE_GSSAPI),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_CHUNKED),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_HTTP),
!def(HAVE_GETPASS_R),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
def(USE_LIBRTMP),
def(SIGHUP),
def(HAVE_WRITABLE_ARGV),
!def(__EMX__),
def(USE_POLARSSL),
def(HAVE_FDOPEN),
!def(CURL_DOES_CONVERSIONS),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(HAVE_FSETXATTR),
!def(_LDAP_PVT_H),
def(HAVE_FSETXATTR_6),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(CURL_DISABLE_LDAP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
