(def(WIN32)&!def(_WIN32_WCE)),
!def(CURL_DISABLE_GOPHER),
def(UNITTESTS),
def(LIB1502),
def(HAVE_WRITABLE_ARGV),
def(TIME_WITH_SYS_TIME),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(USE_CHUNKED),
!def(HAVE_INET_NTOP),
def(HAVE_SOCKETPAIR),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(__EMX__),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(USE_NSS),
!def(HAVE_GETPASS_R),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(CURL_DISABLE_HTTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(USE_WINDOWS_SSPI),
def(USE_CYASSL),
def(HAVE_PIPE),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(HAVE_STRTOK_R),
def(SIGPIPE),
def(DEBUGBUILD),
!def(CURL_DISABLE_DICT),
!def(CURL_DISABLE_TELNET),
!def(CURL_DISABLE_HTTP),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(USE_ENVIRONMENT),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(WIN32)&!def(__AMIGA__)),
!def(CURL_DISABLE_TFTP),
def(CURLRES_SYNCH),
def(HAVE_FSETXATTR),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(CURL_DISABLE_RTSP),
!def(CURL_DISABLE_LDAP),
def(HAVE_SETMODE),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(__VMS),
def(USE_LIBRTMP),
def(USE_GNUTLS),
def(LIB585),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(__EMX__),
def(USE_POLARSSL),
def(CURL_DOES_CONVERSIONS),
True,
def(SIGHUP),
!def(HAVE_INET_PTON),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(CURL_DOES_CONVERSIONS),
!def(_LDAP_PVT_H),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(HAVE_FDOPEN),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(LIB1503),
!def(HAVE_MEMRCHR),
def(__riscos__),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(ENABLE_IPV6),
!def(CURL_DISABLE_PROXY),
def(USE_NTLM),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(DEBUGBUILD),
!def(HAVE_FSETXATTR),
def(DISABLE_EXPECT),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(CURLDEBUG),
!def(HAVE_BASENAME),
def(SIGALRM),
def(MEMDEBUG_LOG_SYNC),
