def(CURL_DOES_CONVERSIONS),
def(ENABLE_IPV6),
!def(CURL_DISABLE_TFTP),
!def(__EMX__),
!def(HAVE_INET_NTOP),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(USE_CHUNKED),
def(USE_POLARSSL),
!def(HAVE_STRTOK_R),
!def(HAVE_FSETXATTR),
def(LIB1503),
def(__EMX__),
!def(HAVE_MEMRCHR),
def(UNITTESTS),
def(USE_NTLM),
(def(WIN32)&!def(__AMIGA__)),
def(USE_GNUTLS),
def(__riscos__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(MEMDEBUG_LOG_SYNC),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(SIGALRM),
def(USE_LIBRTMP),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(SIGPIPE),
def(USE_ENVIRONMENT),
def(HAVE_FSETXATTR),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(TIME_WITH_SYS_TIME),
!def(HAVE_INET_PTON),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(USE_WINDOWS_SSPI),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(CURL_DOES_CONVERSIONS),
True,
def(USE_CYASSL),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(CURL_DISABLE_RTSP),
def(__VMS),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(HAVE_SETMODE),
!def(_LDAP_PVT_H),
!def(HAVE_GETPASS_R),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(HAVE_BASENAME),
def(HAVE_WRITABLE_ARGV),
def(CURLRES_SYNCH),
!def(CURL_DISABLE_CRYPTO_AUTH),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_DICT),
!def(CURL_DISABLE_GOPHER),
!def(CURL_DISABLE_TELNET),
def(HAVE_SOCKETPAIR),
def(LIB585),
!def(CURL_DISABLE_LDAP),
def(USE_NSS),
!def(CURL_DISABLE_LIBCURL_OPTION),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(DEBUGBUILD),
def(HAVE_FDOPEN),
def(CURLDEBUG),
def(DEBUGBUILD),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(DISABLE_EXPECT),
def(HAVE_PIPE),
def(CURL_DISABLE_HTTP),
def(SIGHUP),
!def(CURL_DISABLE_HTTP),
def(LIB1502),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(CURL_DISABLE_PROXY),
(def(WIN32)&!def(_WIN32_WCE)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
