def(CURL_DISABLE_HTTP),
!def(HAVE_BASENAME),
def(SIGALRM),
def(HAVE_SOCKETPAIR),
def(HAVE_WRITABLE_ARGV),
!def(CURL_DISABLE_TFTP),
def(HAVE_FDOPEN),
def(__EMX__),
!def(UNITTESTS),
def(MEMDEBUG_LOG_SYNC),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(USE_CYASSL),
def(__riscos__),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(USE_NSS),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(USE_NGHTTP2),
!def(CURL_DISABLE_TELNET),
def(UNITTESTS),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
def(USE_ENVIRONMENT),
def(CURLRES_SYNCH),
def(HAVE_FSETXATTR),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(CURL_DISABLE_GOPHER),
!def(CURL_DISABLE_RTSP),
def(TIME_WITH_SYS_TIME),
!def(CURL_DISABLE_HTTP),
!def(CURL_DOES_CONVERSIONS),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(CURL_DISABLE_PROXY),
!def(HAVE_MEMRCHR),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(DEBUGBUILD),
(def(WIN32)&!def(__AMIGA__)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(HAVE_FSETXATTR_6),
def(USE_WINDOWS_SSPI),
!def(HAVE_GETPASS_R),
def(SIGHUP),
def(CURL_DOES_CONVERSIONS),
True,
def(ENABLE_IPV6),
def(USE_LIBRTMP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(HAVE_GSSAPI),
!def(HAVE_INET_NTOP),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(_LDAP_PVT_H),
def(LIB1502),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(USE_CHUNKED),
def(USE_GNUTLS),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(HAVE_FSETXATTR),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(CURL_DISABLE_LDAP),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(DISABLE_EXPECT),
!def(__EMX__),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(USE_POLARSSL),
!def(HAVE_STRTOK_R),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(SIGPIPE),
def(DEBUGBUILD),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(LIB1503),
!def(CURL_DISABLE_DICT),
!def(HAVE_GSSAPI),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(LIB585),
def(__VMS),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(HAVE_INET_PTON),
(def(WIN32)&!def(_WIN32_WCE)),
def(HAVE_SETMODE),
