def(LIB585),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_RTSP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(HAVE_STRTOK_R),
True,
def(HAVE_PIPE),
!def(USE_WINDOWS_SSPI),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(DISABLE_EXPECT),
def(HAVE_FSETXATTR),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(def(HAVE_GETHOSTNAME)&!def(DEBUGBUILD)),
!def(CURL_DISABLE_FTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(TIME_WITH_SYS_TIME),
def(HAVE_GETHOSTNAME),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(HAVE_ICONV)&def(CURL_DOES_CONVERSIONS)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(__riscos__),
!def(CURL_DISABLE_DICT),
!def(CURL_DISABLE_GOPHER),
def(USE_NTLM),
!def(CURL_DISABLE_TFTP),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(CURL_DISABLE_PROXY),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(CURL_DISABLE_TELNET),
def(UNITTESTS),
!def(DEBUGBUILD),
!def(_LDAP_PVT_H),
(!def(USE_WINDOWS_SSPI)&!def(USE_SSLEAY)&!def(CURL_DISABLE_HTTP)),
def(USE_POLARSSL),
!def(CURL_DISABLE_HTTP),
def(USE_LIBRTMP),
!def(HAVE_FSETXATTR),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(WIN32)&!def(_WIN32_WCE)),
(def(HAVE_FDOPEN)&def(CURLDEBUG)),
def(HAVE_WRITABLE_ARGV),
!def(CURL_DISABLE_LDAP),
def(USE_CYASSL),
def(ENABLE_IPV6),
(def(WIN32)&!def(__AMIGA__)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(__EMX__),
(def(__AMIGA__)&!def(__libnix__)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(CURL_DISABLE_HTTP),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(DEBUGBUILD)&def(HAVE_GETHOSTNAME)),
def(__AMIGA__),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(!def(_WIN32_WCE)&!def(WIN32)),
def(__EMX__),
def(__VMS),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(HAVE_INET_NTOP),
!def(HAVE_INET_PTON),
!def(HAVE_MEMRCHR),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(CURLDEBUG),
(def(HAVE_SPNEGO)&!def(CURL_DISABLE_HTTP)),
def(USE_NSS),
(def(MEMDEBUG_LOG_SYNC)&def(CURLDEBUG)),
!def(CURL_DOES_CONVERSIONS),
def(DEBUGBUILD),
def(USE_CHUNKED),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(HAVE_SETMODE),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
