def(USE_CYASSL),
!def(DEBUGBUILD),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(LIB585),
def(ENABLE_IPV6),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_GOPHER),
def(USE_LIBRTMP),
def(TIME_WITH_SYS_TIME),
!def(USE_WINDOWS_SSPI),
def(CURL_DOES_CONVERSIONS),
!def(HAVE_INET_PTON),
(def(HAVE_ICONV)&def(CURL_DOES_CONVERSIONS)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(HAVE_MEMRCHR),
!def(CURL_DISABLE_TELNET),
def(__AMIGA__),
def(CURLDEBUG),
!def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_PROXY),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(UNITTESTS),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(__AMIGA__)&!def(__libnix__)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(CURL_DISABLE_TFTP),
(def(HAVE_GETHOSTNAME)&!def(DEBUGBUILD)),
def(HAVE_GETHOSTNAME),
def(__riscos__),
def(HAVE_FSETXATTR),
(def(MEMDEBUG_LOG_SYNC)&def(CURLDEBUG)),
def(HAVE_SETMODE),
True,
!def(HAVE_STRTOK_R),
!def(CURL_DISABLE_LDAP),
!def(CURL_DISABLE_DICT),
(def(WIN32)&!def(_WIN32_WCE)),
!def(HAVE_FSETXATTR),
(def(HAVE_FDOPEN)&def(CURLDEBUG)),
(def(DEBUGBUILD)&def(HAVE_GETHOSTNAME)),
def(CURL_DISABLE_HTTP),
def(DEBUGBUILD),
(!def(USE_WINDOWS_SSPI)&!def(USE_SSLEAY)&!def(CURL_DISABLE_HTTP)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(def(HAVE_SPNEGO)&!def(CURL_DISABLE_HTTP)),
def(__EMX__),
!def(CURL_DISABLE_RTSP),
!def(__EMX__),
(!def(_WIN32_WCE)&!def(WIN32)),
def(USE_POLARSSL),
def(__VMS),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(CURL_DISABLE_FTP),
!def(CURL_DOES_CONVERSIONS),
!def(HAVE_INET_NTOP),
def(USE_NSS),
!def(_LDAP_PVT_H),
!def(CURL_DISABLE_CRYPTO_AUTH),
