def(USE_CYASSL),
def(ENABLE_IPV6),
!def(HAVE_INET_NTOP),
def(USE_LIBRTMP),
!def(HAVE_MEMRCHR),
!def(_LDAP_PVT_H),
def(USE_POLARSSL),
!def(DEBUGBUILD),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(HAVE_GETPASS_R),
def(HAVE_FSETXATTR_6),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(USE_WINDOWS_SSPI),
def(USE_ENVIRONMENT),
def(LIB1503),
def(HAVE_PIPE),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(HAVE_STRTOK_R),
def(HAVE_WRITABLE_ARGV),
(def(WIN32)&!def(_WIN32_WCE)),
def(HAVE_SETMODE),
!def(CURL_DISABLE_TELNET),
def(CURL_DISABLE_HTTP),
!def(__EMX__),
def(TIME_WITH_SYS_TIME),
!def(CURL_DISABLE_GOPHER),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(LIB585),
def(HAVE_SOCKETPAIR),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(!def(_WIN32_WCE)&!def(WIN32)),
def(USE_CHUNKED),
!def(CURL_DISABLE_DICT),
def(USE_NTLM),
def(USE_NGHTTP2),
def(USE_NSS),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(DISABLE_EXPECT),
def(CURL_DO_LINEEND_CONV),
!def(HAVE_INET_PTON),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(HAVE_BASENAME),
!def(CURL_DISABLE_RTSP),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(HAVE_FSETXATTR),
def(LIB1502),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(UNITTESTS),
!def(CURL_DISABLE_HTTP),
def(CURL_DOES_CONVERSIONS),
def(USE_GNUTLS),
def(SIGALRM),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(WIN32)&!def(__AMIGA__)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(CURL_DISABLE_TFTP),
True,
!def(CURL_DISABLE_PROXY),
def(SIGPIPE),
!def(CURL_DISABLE_LDAP),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(HAVE_GSSAPI),
def(__EMX__),
def(DEBUGBUILD),
def(SIGHUP),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(HAVE_FSETXATTR),
def(__riscos__),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(HAVE_FDOPEN),
def(MEMDEBUG_LOG_SYNC),
!def(CURL_DOES_CONVERSIONS),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(__VMS),
def(CURLRES_SYNCH),
def(CURLDEBUG),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(HAVE_GSSAPI),
