def(DEBUGBUILD),
!def(CURL_DISABLE_LDAP),
!def(CURL_DOES_CONVERSIONS),
def(HAVE_WRITABLE_ARGV),
def(HAVE_FSETXATTR),
def(MEMDEBUG_LOG_SYNC),
def(USE_POLARSSL),
def(HAVE_FDOPEN),
def(CURLRES_SYNCH),
!def(CURL_DISABLE_GOPHER),
!def(CURL_DISABLE_PROXY),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(LIB1503),
!def(HAVE_GETPASS_R),
def(USE_NTLM),
def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(CURL_DISABLE_RTSP),
!def(HAVE_FSETXATTR),
def(SIGALRM),
def(CURL_DOES_CONVERSIONS),
def(__EMX__),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
!def(HAVE_STRTOK_R),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(HAVE_BASENAME),
def(CURLDEBUG),
!def(_LDAP_PVT_H),
def(LIB1502),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(LIB585),
!def(HAVE_INET_PTON),
def(HAVE_PIPE),
def(USE_GNUTLS),
!def(DEBUGBUILD),
def(__riscos__),
def(SIGHUP),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(ENABLE_IPV6),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(HAVE_MEMRCHR),
def(__VMS),
(def(WIN32)&!def(_WIN32_WCE)),
!def(CURL_DISABLE_DICT),
!def(CURL_DISABLE_HTTP),
True,
def(HAVE_SETMODE),
!def(HAVE_INET_NTOP),
!def(CURL_DISABLE_TELNET),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_ENVIRONMENT),
def(USE_CHUNKED),
(def(WIN32)&!def(__AMIGA__)),
def(USE_WINDOWS_SSPI),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(USE_CYASSL),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(DISABLE_EXPECT),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(USE_NSS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(USE_LIBRTMP),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(!def(_WIN32_WCE)&!def(WIN32)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(HAVE_SOCKETPAIR),
!def(CURL_DISABLE_TFTP),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(__EMX__),
def(UNITTESTS),
def(TIME_WITH_SYS_TIME),
def(SIGPIPE),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
