def(HAVE_GSSAPI),
!def(HAVE_GETPASS_R),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(HAVE_GSSAPI),
!def(HAVE_FSETXATTR),
!def(CURL_DOES_CONVERSIONS),
def(USE_CYASSL),
(def(HAVE_PIPE)&!def(UNITTESTS)),
True,
!def(CURL_DISABLE_LDAP),
def(USE_ENVIRONMENT),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(HAVE_STRTOK_R),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(LIB1503),
def(USE_GNUTLS),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
!def(CURL_DISABLE_HTTP),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(DEBUGBUILD),
(!def(_WIN32_WCE)&!def(WIN32)),
def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_PROXY),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(HAVE_WRITABLE_ARGV),
def(CURL_DO_LINEEND_CONV),
!def(CURL_DISABLE_RTSP),
def(SIGHUP),
def(__EMX__),
def(USE_NSS),
(def(WIN32)&!def(__AMIGA__)),
def(HAVE_FSETXATTR_6),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(HAVE_BASENAME),
def(SIGPIPE),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(DEBUGBUILD),
def(USE_CHUNKED),
!def(UNITTESTS),
def(HAVE_SOCKETPAIR),
def(UNITTESTS),
def(LIB1502),
def(ENABLE_IPV6),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(_LDAP_PVT_H),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(__riscos__),
def(CURLRES_SYNCH),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(HAVE_SETMODE),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(CURL_DISABLE_DICT),
def(HAVE_FDOPEN),
!def(HAVE_INET_NTOP),
def(USE_POLARSSL),
def(DISABLE_EXPECT),
def(__VMS),
def(USE_NGHTTP2),
def(LIB585),
!def(HAVE_MEMRCHR),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(HAVE_INET_PTON),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(def(WIN32)&!def(_WIN32_WCE)),
!def(CURL_DISABLE_GOPHER),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(__EMX__),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(USE_LIBRTMP),
def(SIGALRM),
def(MEMDEBUG_LOG_SYNC),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(CURL_DISABLE_TFTP),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_TELNET),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(TIME_WITH_SYS_TIME),
def(HAVE_FSETXATTR),
