def(HAVE_FSETXATTR),
!def(CURL_DISABLE_TFTP),
(def(WIN32)&!def(__AMIGA__)),
(def(HAVE_PIPE)&!def(UNITTESTS)),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_INET_PTON),
!def(HAVE_GETPASS_R),
!def(HAVE_GSSAPI),
!def(CURL_DISABLE_LDAP),
def(HAVE_FSETXATTR_6),
def(MEMDEBUG_LOG_SYNC),
True,
!def(DEBUGBUILD),
!def(UNITTESTS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
!def(CURL_DISABLE_DICT),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(_LDAP_PVT_H),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(CURL_DISABLE_PROXY),
!def(HAVE_STRTOK_R),
def(ENABLE_IPV6),
def(LIB1502),
def(USE_ENVIRONMENT),
!def(CURL_DISABLE_LIBCURL_OPTION),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(USE_LIBRTMP),
(def(WIN32)&!def(_WIN32_WCE)),
def(SIGHUP),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(__riscos__),
def(LIB585),
def(HAVE_SETMODE),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_BASENAME),
!def(CURL_DOES_CONVERSIONS),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(LIB1503),
!def(CURL_DISABLE_TELNET),
def(HAVE_WRITABLE_ARGV),
def(USE_NGHTTP2),
!def(HAVE_MEMRCHR),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(HAVE_FDOPEN),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(HAVE_SOCKETPAIR),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(HAVE_INET_NTOP),
def(SIGALRM),
def(USE_POLARSSL),
def(CURL_DOES_CONVERSIONS),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(__VMS),
def(__EMX__),
def(SIGPIPE),
def(USE_CHUNKED),
(!def(_WIN32_WCE)&!def(WIN32)),
def(DISABLE_EXPECT),
!def(__EMX__),
!def(HAVE_FSETXATTR),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(USE_CYASSL),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(TIME_WITH_SYS_TIME),
!def(CURL_DISABLE_GOPHER),
def(CURL_DO_LINEEND_CONV),
!def(CURL_DISABLE_HTTP),
def(CURLRES_SYNCH),
def(CURL_DISABLE_HTTP),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_NSS),
!def(CURL_DISABLE_RTSP),
def(HAVE_GSSAPI),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(DEBUGBUILD),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_GNUTLS),
def(UNITTESTS),
