def(USE_CYASSL),
!def(HAVE_FSETXATTR),
True,
def(LIB1502),
def(MEMDEBUG_LOG_SYNC),
!def(CURL_DISABLE_TFTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(USE_NGHTTP2),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(UNITTESTS),
def(TIME_WITH_SYS_TIME),
def(HAVE_FDOPEN),
def(HAVE_FSETXATTR_6),
!def(HAVE_BASENAME),
!def(HAVE_MEMRCHR),
def(__VMS),
def(__EMX__),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(HAVE_INET_PTON),
def(LIB1503),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(HAVE_FSETXATTR),
def(CURL_DO_LINEEND_CONV),
!def(CURL_DISABLE_LDAP),
def(ENABLE_IPV6),
(def(HAVE_PIPE)&!def(UNITTESTS)),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(HAVE_STRTOK_R),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
(def(WIN32)&!def(_WIN32_WCE)),
def(SIGALRM),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(CURL_DOES_CONVERSIONS),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(USE_CHUNKED),
!def(HAVE_INET_NTOP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(CURL_DISABLE_HTTP),
!def(__EMX__),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(USE_POLARSSL),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(SIGPIPE),
!def(CURL_DISABLE_TELNET),
def(USE_GNUTLS),
def(USE_ENVIRONMENT),
def(USE_NSS),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_PROXY),
!def(CURL_DISABLE_RTSP),
!def(HAVE_GETPASS_R),
def(CURLRES_SYNCH),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(HAVE_WRITABLE_ARGV),
def(LIB585),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(HAVE_GSSAPI),
def(DISABLE_EXPECT),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(CURL_DOES_CONVERSIONS),
!def(USE_WIN32_IDN),
!def(UNITTESTS),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(DEBUGBUILD),
(def(WIN32)&!def(__AMIGA__)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(DEBUGBUILD),
!def(CURL_DISABLE_DICT),
def(SIGHUP),
!def(CURL_DISABLE_GOPHER),
def(HAVE_SOCKETPAIR),
def(HAVE_GSSAPI),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(_LDAP_PVT_H),
def(USE_LIBRTMP),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(__riscos__),
