def(CURL_DISABLE_HTTP),
!def(__EMX__),
!def(HAVE_INET_PTON),
def(DISABLE_EXPECT),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(CURL_DISABLE_DICT),
def(DEBUGBUILD),
def(HAVE_PIPE),
def(__VMS),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(CURL_DISABLE_TFTP),
def(SIGALRM),
!def(CURL_DOES_CONVERSIONS),
def(LIB585),
(def(WIN32)&!def(_WIN32_WCE)),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(CURLRES_SYNCH),
def(SIGHUP),
!def(CURL_DISABLE_HTTP),
!def(HAVE_INET_NTOP),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(__EMX__),
def(CURL_DOES_CONVERSIONS),
def(HAVE_SETMODE),
def(ENABLE_IPV6),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_GNUTLS),
def(HAVE_WRITABLE_ARGV),
def(USE_CHUNKED),
def(USE_NSS),
def(TIME_WITH_SYS_TIME),
!def(CURL_DISABLE_GOPHER),
def(USE_POLARSSL),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(HAVE_FSETXATTR),
def(CURLDEBUG),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_PROXY),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(!def(_WIN32_WCE)&!def(WIN32)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(CURL_DISABLE_LIBCURL_OPTION),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(CURL_DISABLE_TELNET),
!def(CURL_DISABLE_LDAP),
def(LIB1502),
def(USE_CYASSL),
!def(HAVE_MEMRCHR),
!def(DEBUGBUILD),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(USE_NTLM),
def(USE_ENVIRONMENT),
def(UNITTESTS),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(WIN32)&!def(__AMIGA__)),
def(HAVE_FDOPEN),
!def(CURL_DISABLE_RTSP),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
!def(_LDAP_PVT_H),
!def(HAVE_GETPASS_R),
!def(HAVE_STRTOK_R),
def(SIGPIPE),
def(USE_WINDOWS_SSPI),
def(HAVE_SOCKETPAIR),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(__riscos__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(USE_LIBRTMP),
def(MEMDEBUG_LOG_SYNC),
True,
!def(HAVE_BASENAME),
def(LIB1503),
!def(HAVE_FSETXATTR),
