def(LIB585),
(!def(USE_WINDOWS_SSPI)&!def(USE_SSLEAY)&!def(CURL_DISABLE_HTTP)),
(def(DEBUGBUILD)&def(HAVE_GETHOSTNAME)),
def(TIME_WITH_SYS_TIME),
def(HAVE_FSETXATTR),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(USE_CHUNKED),
!def(HAVE_INET_PTON),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(DISABLE_EXPECT),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(__EMX__),
def(CURLDEBUG),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(__VMS),
def(HAVE_WRITABLE_ARGV),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(CURL_DISABLE_RTSP),
(def(HAVE_SPNEGO)&!def(CURL_DISABLE_HTTP)),
(def(MEMDEBUG_LOG_SYNC)&def(CURLDEBUG)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(HAVE_GETHOSTNAME),
def(USE_CYASSL),
def(HAVE_SETMODE),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(CURL_DISABLE_TELNET),
(def(HAVE_GETHOSTNAME)&!def(DEBUGBUILD)),
def(UNITTESTS),
def(__riscos__),
def(USE_POLARSSL),
!def(CURL_DISABLE_PROXY),
def(USE_NSS),
def(DEBUGBUILD),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(ENABLE_IPV6),
!def(CURL_DISABLE_LDAP),
!def(CURL_DISABLE_HTTP),
!def(HAVE_FSETXATTR),
!def(CURL_DISABLE_GOPHER),
(def(HAVE_ICONV)&def(CURL_DOES_CONVERSIONS)),
(def(WIN32)&!def(_WIN32_WCE)),
!def(CURL_DOES_CONVERSIONS),
def(CURL_DISABLE_HTTP),
def(HAVE_PIPE),
!def(CURL_DISABLE_DICT),
(def(__AMIGA__)&!def(__libnix__)),
def(__AMIGA__),
!def(HAVE_MEMRCHR),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_TFTP),
(def(HAVE_FDOPEN)&def(CURLDEBUG)),
!def(DEBUGBUILD),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(USE_NTLM),
def(CURL_DOES_CONVERSIONS),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(USE_LIBRTMP),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(__EMX__),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(HAVE_STRTOK_R),
!def(_LDAP_PVT_H),
!def(HAVE_INET_NTOP),
(def(WIN32)&!def(__AMIGA__)),
!def(USE_WINDOWS_SSPI),
True,
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_FTP),
(def(_LDAP_PVT_H)&def(USE_SSL)),
