def(DEBUGBUILD),
!def(CURL_DISABLE_TFTP),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_DICT),
!def(HAVE_FSETXATTR),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(CURL_DOES_CONVERSIONS),
def(SIGPIPE),
def(USE_CHUNKED),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(MEMDEBUG_LOG_SYNC),
def(HAVE_FDOPEN),
def(CURL_DOES_CONVERSIONS),
True,
def(SIGHUP),
def(USE_GNUTLS),
def(USE_CYASSL),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
def(USE_WINDOWS_SSPI),
def(USE_LIBRTMP),
def(USE_POLARSSL),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(HAVE_MEMRCHR),
def(__riscos__),
!def(HAVE_GSSAPI),
(def(WIN32)&!def(_WIN32_WCE)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(HAVE_FSETXATTR),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(USE_NSS),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(HAVE_WRITABLE_ARGV),
def(USE_NGHTTP2),
def(HAVE_GSSAPI),
!def(UNITTESTS),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(HAVE_SETMODE),
def(LIB1503),
!def(HAVE_INET_PTON),
def(DISABLE_EXPECT),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(DEBUGBUILD),
!def(CURL_DISABLE_LIBCURL_OPTION),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_RTSP),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(LIB1502),
!def(__EMX__),
def(HAVE_FSETXATTR_6),
def(__EMX__),
!def(HAVE_BASENAME),
!def(HAVE_INET_NTOP),
def(SIGALRM),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(CURL_DISABLE_HTTP),
!def(HAVE_GETPASS_R),
!def(CURL_DISABLE_TELNET),
def(CURLRES_SYNCH),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(LIB585),
def(UNITTESTS),
def(USE_ENVIRONMENT),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(WIN32)&!def(__AMIGA__)),
!def(CURL_DISABLE_GOPHER),
!def(CURL_DISABLE_PROXY),
!def(HAVE_STRTOK_R),
!def(CURL_DISABLE_LDAP),
def(__VMS),
!def(_LDAP_PVT_H),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(HAVE_SOCKETPAIR),
def(ENABLE_IPV6),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(TIME_WITH_SYS_TIME),
