(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(USE_WINDOWS_SSPI),
def(USE_CHUNKED),
def(HAVE_SOCKETPAIR),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
True,
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(SIGPIPE),
def(SIGHUP),
!def(HAVE_INET_PTON),
def(LIB1502),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(def(WIN32)&!def(__AMIGA__)),
def(HAVE_GSSAPI),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(SIGALRM),
!def(HAVE_BASENAME),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(ENABLE_IPV6),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(LIB585),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(CURL_DISABLE_GOPHER),
!def(HAVE_GSSAPI),
!def(HAVE_MEMRCHR),
!def(HAVE_STRTOK_R),
!def(CURL_DISABLE_HTTP),
def(USE_NGHTTP2),
def(USE_GNUTLS),
def(DEBUGBUILD),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(LIB1503),
def(USE_NSS),
def(MEMDEBUG_LOG_SYNC),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(__riscos__),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(CURL_DOES_CONVERSIONS),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(USE_CYASSL),
def(CURLRES_SYNCH),
def(HAVE_PIPE),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(TIME_WITH_SYS_TIME),
def(__VMS),
def(HAVE_SETMODE),
!def(CURL_DISABLE_PROXY),
!def(CURL_DISABLE_RTSP),
!def(CURL_DISABLE_TFTP),
!def(CURL_DISABLE_LDAP),
!def(CURL_DISABLE_TELNET),
!def(CURL_DISABLE_DICT),
!def(__EMX__),
!def(_LDAP_PVT_H),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(HAVE_FDOPEN),
!def(HAVE_FSETXATTR),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(USE_POLARSSL),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(USE_NTLM),
def(DISABLE_EXPECT),
def(HAVE_WRITABLE_ARGV),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(CURLDEBUG),
!def(HAVE_INET_NTOP),
def(CURL_DO_LINEEND_CONV),
!def(HAVE_GETPASS_R),
(def(WIN32)&!def(_WIN32_WCE)),
(!def(_WIN32_WCE)&!def(WIN32)),
def(UNITTESTS),
def(HAVE_FSETXATTR),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(__EMX__),
def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(DEBUGBUILD),
!def(CURL_DOES_CONVERSIONS),
def(USE_ENVIRONMENT),
def(USE_LIBRTMP),
