!def(__EMX__),
def(LIB585),
def(HAVE_WRITABLE_ARGV),
!def(DEBUGBUILD),
!def(CURL_DISABLE_RTSP),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(HAVE_INET_NTOP),
def(HAVE_FSETXATTR),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(DISABLE_EXPECT),
def(DEBUGBUILD),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(USE_WINDOWS_SSPI),
!def(CURL_DISABLE_DICT),
(def(__AMIGA__)&!def(__libnix__)),
(def(HAVE_SPNEGO)&!def(CURL_DISABLE_HTTP)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(DEBUGBUILD)&def(HAVE_GETHOSTNAME)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(__riscos__),
!def(CURL_DISABLE_TFTP),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(HAVE_STRTOK_R),
True,
(def(HAVE_ICONV)&def(CURL_DOES_CONVERSIONS)),
def(HAVE_SETMODE),
!def(CURL_DISABLE_FTP),
!def(CURL_DISABLE_TELNET),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(CURL_DOES_CONVERSIONS),
def(USE_CYASSL),
!def(CURL_DOES_CONVERSIONS),
(!def(USE_WINDOWS_SSPI)&!def(USE_SSLEAY)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_MEMRCHR),
def(__VMS),
def(ENABLE_IPV6),
(def(WIN32)&!def(_WIN32_WCE)),
def(USE_NSS),
def(USE_LIBRTMP),
!def(CURL_DISABLE_LDAP),
def(HAVE_PIPE),
!def(_LDAP_PVT_H),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(USE_POLARSSL),
def(__EMX__),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(HAVE_FSETXATTR),
def(__AMIGA__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(TIME_WITH_SYS_TIME),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(UNITTESTS),
!def(CURL_DISABLE_CRYPTO_AUTH),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(HAVE_GETHOSTNAME)&!def(DEBUGBUILD)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_PROXY),
(def(HAVE_FDOPEN)&def(CURLDEBUG)),
(def(MEMDEBUG_LOG_SYNC)&def(CURLDEBUG)),
!def(CURL_DISABLE_GOPHER),
!def(CURL_DISABLE_HTTP),
def(HAVE_GETHOSTNAME),
def(CURLDEBUG),
def(USE_CHUNKED),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(WIN32)&!def(__AMIGA__)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(USE_NTLM),
!def(HAVE_INET_PTON),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(CURL_DISABLE_HTTP),
