def(__VMS),
!def(CURL_DISABLE_RTSP),
def(LIB1503),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(HAVE_INET_PTON),
!def(HAVE_BASENAME),
def(HAVE_FDOPEN),
!def(DEBUGBUILD),
def(__riscos__),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(CURL_DISABLE_TELNET),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(HAVE_PIPE),
def(USE_CYASSL),
!def(HAVE_FSETXATTR),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_MEMRCHR),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(ENABLE_IPV6),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(SIGHUP),
def(LIB585),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(DEBUGBUILD),
def(HAVE_SOCKETPAIR),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_GOPHER),
def(LIB1502),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_LIBRTMP),
True,
!def(__EMX__),
def(SIGPIPE),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(CURL_DOES_CONVERSIONS),
!def(_LDAP_PVT_H),
!def(CURL_DISABLE_LDAP),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(CURL_DISABLE_HTTP),
def(CURLRES_SYNCH),
def(USE_CHUNKED),
!def(HAVE_GETPASS_R),
!def(CURL_DISABLE_PROXY),
def(HAVE_SETMODE),
def(USE_WINDOWS_SSPI),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(MEMDEBUG_LOG_SYNC),
def(__EMX__),
!def(CURL_DISABLE_TFTP),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(CURL_DOES_CONVERSIONS),
!def(HAVE_INET_NTOP),
def(UNITTESTS),
def(USE_NTLM),
!def(CURL_DISABLE_LIBCURL_OPTION),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(HAVE_STRTOK_R),
def(HAVE_WRITABLE_ARGV),
(def(WIN32)&!def(__AMIGA__)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(USE_NSS),
def(DISABLE_EXPECT),
def(CURLDEBUG),
def(HAVE_FSETXATTR),
!def(CURL_DISABLE_DICT),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(TIME_WITH_SYS_TIME),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(USE_POLARSSL),
def(USE_ENVIRONMENT),
def(SIGALRM),
def(USE_GNUTLS),
(def(WIN32)&!def(_WIN32_WCE)),
