def(USE_POLARSSL),
def(HAVE_FSETXATTR_6),
!def(__EMX__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(__EMX__),
!def(CURL_DISABLE_TELNET),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(HAVE_FSETXATTR),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(USE_LIBRTMP),
def(SIGALRM),
def(USE_GNUTLS),
def(DEBUGBUILD),
True,
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(USE_WINDOWS_SSPI),
!def(HAVE_BASENAME),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(CURLRES_SYNCH),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(LIB1502),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(DISABLE_EXPECT),
!def(HAVE_MEMRCHR),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(USE_CHUNKED),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(CURL_DO_LINEEND_CONV),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(HAVE_SOCKETPAIR),
def(USE_NSS),
!def(CURL_DISABLE_TFTP),
!def(CURL_DISABLE_DICT),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(WIN32)&!def(__AMIGA__)),
def(SIGHUP),
def(MEMDEBUG_LOG_SYNC),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(HAVE_FDOPEN),
!def(HAVE_GSSAPI),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(HAVE_STRTOK_R),
def(ENABLE_IPV6),
def(CURL_DOES_CONVERSIONS),
!def(HAVE_GETPASS_R),
!def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_PROXY),
def(USE_CYASSL),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(HAVE_FSETXATTR),
!def(HAVE_INET_NTOP),
def(LIB1503),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(HAVE_INET_PTON),
def(__VMS),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(SIGPIPE),
!def(DEBUGBUILD),
def(USE_ENVIRONMENT),
!def(UNITTESTS),
!def(_LDAP_PVT_H),
def(HAVE_GSSAPI),
(!def(_WIN32_WCE)&!def(WIN32)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_GOPHER),
def(UNITTESTS),
def(LIB585),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
def(USE_NGHTTP2),
def(HAVE_SETMODE),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(WIN32)&!def(_WIN32_WCE)),
!def(CURL_DISABLE_HTTP),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(TIME_WITH_SYS_TIME),
def(HAVE_WRITABLE_ARGV),
!def(CURL_DISABLE_RTSP),
!def(CURL_DISABLE_LDAP),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(__riscos__),
