def(USE_CYASSL),
!def(CURL_DISABLE_LIBCURL_OPTION),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(HAVE_GSSAPI),
def(__EMX__),
def(SIGALRM),
def(MEMDEBUG_LOG_SYNC),
!def(_LDAP_PVT_H),
!def(CURL_DISABLE_HTTP),
!def(__EMX__),
def(USE_LIBRTMP),
def(USE_NSS),
def(ENABLE_IPV6),
!def(CURL_DISABLE_LDAP),
def(HAVE_SOCKETPAIR),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(LIB585),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(HAVE_STRTOK_R),
def(UNITTESTS),
!def(CURL_DOES_CONVERSIONS),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
def(LIB1503),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(CURL_DISABLE_TELNET),
(def(WIN32)&!def(__AMIGA__)),
!def(HAVE_BASENAME),
def(LIB1502),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(CURL_DISABLE_PROXY),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(HAVE_FSETXATTR),
def(SIGHUP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_RTSP),
!def(HAVE_MEMRCHR),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(USE_GNUTLS),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(CURL_DISABLE_DICT),
(def(WIN32)&!def(_WIN32_WCE)),
def(USE_CHUNKED),
def(HAVE_FSETXATTR_6),
def(SIGPIPE),
def(USE_POLARSSL),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(HAVE_SETMODE),
!def(UNITTESTS),
def(__VMS),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(CURL_DISABLE_HTTP),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_NGHTTP2),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
!def(HAVE_INET_PTON),
def(CURL_DOES_CONVERSIONS),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_ENVIRONMENT),
!def(HAVE_GSSAPI),
def(USE_WINDOWS_SSPI),
def(DISABLE_EXPECT),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(CURL_DISABLE_TFTP),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(TIME_WITH_SYS_TIME),
def(DEBUGBUILD),
def(CURLRES_SYNCH),
def(HAVE_FDOPEN),
!def(HAVE_GETPASS_R),
!def(CURL_DISABLE_GOPHER),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(__riscos__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_FSETXATTR),
!def(HAVE_INET_NTOP),
def(HAVE_WRITABLE_ARGV),
(def(HAVE_PIPE)&!def(UNITTESTS)),
True,
!def(DEBUGBUILD),
