def(__riscos__),
def(HAVE_FSETXATTR),
def(LIB585),
!def(CURL_DISABLE_GOPHER),
def(HAVE_SETMODE),
(def(__AMIGA__)&!def(__libnix__)),
def(DEBUGBUILD),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(def(WIN32)&!def(__AMIGA__)),
(def(HAVE_GETHOSTNAME)&!def(DEBUGBUILD)),
!def(__EMX__),
(def(DEBUGBUILD)&def(HAVE_GETHOSTNAME)),
True,
def(UNITTESTS),
(!def(USE_WINDOWS_SSPI)&!def(USE_SSLEAY)&!def(CURL_DISABLE_HTTP)),
def(CURLDEBUG),
def(HAVE_WRITABLE_ARGV),
(def(HAVE_FDOPEN)&def(CURLDEBUG)),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(_LDAP_PVT_H),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(USE_WINDOWS_SSPI),
(def(MEMDEBUG_LOG_SYNC)&def(CURLDEBUG)),
def(DISABLE_EXPECT),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(USE_NSS),
!def(CURL_DISABLE_PROXY),
def(HAVE_GETHOSTNAME),
def(__AMIGA__),
!def(DEBUGBUILD),
def(CURL_DISABLE_HTTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(HAVE_INET_NTOP),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(USE_CHUNKED),
def(TIME_WITH_SYS_TIME),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(CURL_DISABLE_FTP),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(CURL_DISABLE_HTTP),
def(HAVE_PIPE),
!def(CURL_DISABLE_TELNET),
!def(HAVE_STRTOK_R),
(def(HAVE_SPNEGO)&!def(CURL_DISABLE_HTTP)),
def(__EMX__),
def(USE_CYASSL),
def(ENABLE_IPV6),
!def(CURL_DISABLE_DICT),
def(USE_NTLM),
(!def(_WIN32_WCE)&!def(WIN32)),
def(__VMS),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(USE_LIBRTMP),
!def(HAVE_MEMRCHR),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(HAVE_ICONV)&def(CURL_DOES_CONVERSIONS)),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_TFTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(HAVE_INET_PTON),
!def(CURL_DISABLE_RTSP),
!def(CURL_DOES_CONVERSIONS),
def(USE_POLARSSL),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_LDAP),
(def(WIN32)&!def(_WIN32_WCE)),
!def(HAVE_FSETXATTR),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
