def(TIME_WITH_SYS_TIME),
def(USE_NSS),
!def(HAVE_INET_PTON),
def(USE_CYASSL),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_RTSP),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(CURL_DISABLE_LDAP),
def(HAVE_SETMODE),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(USE_NGHTTP2),
def(SIGHUP),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(HAVE_WRITABLE_ARGV),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(CURL_DISABLE_TFTP),
!def(CURL_DISABLE_GOPHER),
def(HAVE_PIPE),
!def(HAVE_GETPASS_R),
def(HAVE_FSETXATTR_6),
!def(CURL_DISABLE_TELNET),
!def(DEBUGBUILD),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_INET_NTOP),
def(USE_POLARSSL),
def(DEBUGBUILD),
def(USE_LIBRTMP),
!def(HAVE_BASENAME),
(!def(DEBUGBUILD)&!def(CURL_DISABLE_CRYPTO_AUTH)),
def(UNITTESTS),
def(DISABLE_EXPECT),
!def(__EMX__),
!def(CURL_DISABLE_HTTP),
(def(WIN32)&!def(_WIN32_WCE)),
def(ENABLE_IPV6),
def(USE_ENVIRONMENT),
def(LIB1502),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(MEMDEBUG_LOG_SYNC),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(HAVE_STRTOK_R),
def(USE_NTLM),
!def(HAVE_MEMRCHR),
def(LIB585),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(__VMS),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(CURL_DISABLE_PROXY),
!def(CURL_DISABLE_DICT),
def(LIB1503),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(HAVE_FSETXATTR),
def(CURLDEBUG),
def(HAVE_GSSAPI),
def(__EMX__),
def(USE_GNUTLS),
True,
def(USE_WINDOWS_SSPI),
def(HAVE_FDOPEN),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(CURL_DISABLE_HTTP),
!def(CURL_DOES_CONVERSIONS),
def(__riscos__),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(HAVE_FSETXATTR),
def(USE_CHUNKED),
def(CURL_DO_LINEEND_CONV),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(WIN32)&!def(__AMIGA__)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(CURLRES_SYNCH),
(def(USE_NSS)&def(USE_NTLM)),
def(SIGPIPE),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(HAVE_SOCKETPAIR),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
!def(_LDAP_PVT_H),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(SIGALRM),
!def(HAVE_GSSAPI),
