(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(USE_NTLM),
def(USE_LIBRTMP),
def(DISABLE_EXPECT),
def(MEMDEBUG_LOG_SYNC),
def(SIGHUP),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(def(WIN32)&!def(_WIN32_WCE)),
def(USE_CHUNKED),
def(HAVE_WRITABLE_ARGV),
def(USE_NGHTTP2),
def(TIME_WITH_SYS_TIME),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(ENABLE_IPV6),
def(USE_ENVIRONMENT),
(!def(_WIN32_WCE)&!def(WIN32)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(USE_POLARSSL),
!def(CURL_DISABLE_RTSP),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(CURL_DISABLE_LIBCURL_OPTION),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
!def(HAVE_GSSAPI),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(HAVE_SOCKETPAIR),
!def(HAVE_INET_NTOP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(CURL_DISABLE_LDAP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(HAVE_FSETXATTR_6),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(USE_NSS),
!def(CURL_DISABLE_TFTP),
!def(HAVE_STRTOK_R),
def(UNITTESTS),
!def(CURL_DISABLE_DICT),
def(HAVE_SETMODE),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(LIB1502),
!def(HAVE_MEMRCHR),
def(CURL_DOES_CONVERSIONS),
def(SIGPIPE),
(def(USE_NSS)&def(USE_NTLM)),
def(LIB585),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(__riscos__),
def(HAVE_FDOPEN),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
!def(CURL_DISABLE_PROXY),
!def(CURL_DISABLE_GOPHER),
def(SIGALRM),
def(USE_GNUTLS),
def(CURL_DISABLE_HTTP),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(_LDAP_PVT_H),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(CURL_DISABLE_TELNET),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(__EMX__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(USE_CYASSL),
def(__VMS),
def(LIB1503),
!def(HAVE_FSETXATTR),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_INET_PTON),
!def(HAVE_BASENAME),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(DEBUGBUILD),
!def(CURL_DISABLE_HTTP),
(def(WIN32)&!def(__AMIGA__)),
def(__EMX__),
def(DEBUGBUILD),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(HAVE_GSSAPI),
def(HAVE_FSETXATTR),
!def(CURL_DOES_CONVERSIONS),
True,
!def(UNITTESTS),
def(USE_WINDOWS_SSPI),
(!def(DEBUGBUILD)&!def(CURL_DISABLE_CRYPTO_AUTH)),
def(CURLRES_SYNCH),
!def(HAVE_GETPASS_R),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
