(def(WIN32)&!def(_WIN32_WCE)),
(def(HAVE_ICONV)&def(CURL_DOES_CONVERSIONS)),
def(USE_NSS),
!def(CURL_DISABLE_HTTP),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DOES_CONVERSIONS),
(def(MEMDEBUG_LOG_SYNC)&def(CURLDEBUG)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(USE_LIBRTMP),
def(HAVE_SETMODE),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_FTP),
!def(HAVE_MEMRCHR),
(def(DEBUGBUILD)&def(HAVE_GETHOSTNAME)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(HAVE_FSETXATTR),
def(__EMX__),
!def(CURL_DISABLE_DICT),
!def(HAVE_INET_PTON),
!def(USE_WINDOWS_SSPI),
def(USE_POLARSSL),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(CURL_DISABLE_TELNET),
def(UNITTESTS),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(CURLDEBUG),
def(DISABLE_EXPECT),
!def(DEBUGBUILD),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(USE_CHUNKED),
def(LIB585),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(DEBUGBUILD),
def(HAVE_GETHOSTNAME),
(!def(USE_WINDOWS_SSPI)&!def(USE_SSLEAY)&!def(CURL_DISABLE_HTTP)),
def(ENABLE_IPV6),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(__AMIGA__),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
True,
(def(HAVE_SPNEGO)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_CRYPTO_AUTH),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(HAVE_PIPE),
!def(_LDAP_PVT_H),
def(__riscos__),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(CURL_DOES_CONVERSIONS),
(!def(_WIN32_WCE)&!def(WIN32)),
def(CURL_DISABLE_HTTP),
!def(HAVE_INET_NTOP),
!def(CURL_DISABLE_RTSP),
def(__VMS),
(def(__AMIGA__)&!def(__libnix__)),
(def(HAVE_GETHOSTNAME)&!def(DEBUGBUILD)),
def(TIME_WITH_SYS_TIME),
!def(HAVE_STRTOK_R),
def(USE_CYASSL),
!def(CURL_DISABLE_LDAP),
def(USE_NTLM),
!def(CURL_DISABLE_GOPHER),
(def(HAVE_FDOPEN)&def(CURLDEBUG)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(CURL_DISABLE_TFTP),
!def(HAVE_FSETXATTR),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(__EMX__),
def(HAVE_WRITABLE_ARGV),
!def(CURL_DISABLE_PROXY),
(def(WIN32)&!def(__AMIGA__)),
